tic,trial,t0,depth_ppm,duration_h,expected_snr,expected_snr_white,window_d,max_dur_h,long_limited,hf_variable,recovered,top_ranked,det_t0,det_depth_ppm,det_duration_h,measured_snr
137771163,4,2612.94,4057.2,8,27.1107,24.2295,3,24,0,0,1,1,2612.95,4375.07,6,26.3599
137771163,5,2635.81,394.191,24,4.87327,4.07742,3,24,0,0,0,0,,,,4.88098
137771163,6,2610.87,1757.79,4,7.79831,7.42283,3,24,0,0,1,1,2610.88,1737.07,4,8.42775
137771163,7,2635.94,1278.2,16,14.3129,10.7952,3,24,0,0,0,0,,,,6.16667
137771163,8,2621.19,1633.24,4,7.24576,6.89689,3,24,0,0,0,0,,,,5.08756
137771163,9,2629.13,11366.1,4,50.425,47.9971,3,24,0,0,1,1,2629.14,10085.3,4,48.1659
137771163,10,2634.15,845.34,16,9.46588,7.13944,3,24,0,0,0,0,,,,5.55394
137771163,11,2635.08,1132.43,16,12.6806,9.56408,3,24,0,0,1,1,2635.13,1204.37,16,14.0197
137771163,12,2620.87,2957.05,2,8.72757,8.8297,3,24,0,0,1,1,2620.88,3076.35,2,10.1187
137771163,13,2616.34,1141.33,4,5.06343,4.81963,3,24,0,0,0,0,,,,4.53151
137771163,14,2615.45,305.782,24,3.7803,3.16294,3,24,0,0,0,0,,,,3.60977
137771163,15,2633.97,1114.17,2,3.2884,3.32688,3,24,0,0,0,0,,,,2.16064
137771163,16,2626.94,3729.46,1,7.93423,7.87443,3,24,0,0,1,1,2626.94,3384.4,1,7.96193
137771163,17,2616.99,1474.26,1,3.1364,3.11276,3,24,0,0,0,0,,,,2.57802
137771163,18,2614.26,843.503,4,3.74215,3.56196,3,24,0,0,0,0,,,,2.98092
137771163,19,2633.93,4971.27,16,55.6669,41.9856,3,24,0,0,1,1,2633.94,4353.35,16,48.7785
137776677,0,2616.77,16416.5,1,20.6539,24.5047,3,24,0,0,1,1,2616.77,14774.5,1,20.5094
137776677,1,2634.58,12135.9,1,15.2683,18.115,3,24,0,0,1,0,2634.58,11253.6,1,15.6217
137776677,2,2635.31,3710.39,4,7.68615,11.0769,3,24,0,0,0,0,,,,15.7219
137776677,3,2629.03,6766.71,1,8.5133,10.1005,3,24,0,0,1,0,2629.04,5483.72,1,7.59443
137776677,4,2634.82,12017.5,16,36.5815,71.7535,3,24,0,0,1,1,2634.81,11313,16,38.5652
137776677,5,2615.62,8088.39,8,19.9702,34.1487,3,24,0,0,1,1,2615.63,8190.67,6,20.1529
137776677,6,2611.29,13535.3,4,28.0386,40.4077,3,24,0,0,1,1,2611.29,11386.4,4,26.1543
137776677,7,2612.24,16543.5,2,26.7155,34.9229,3,24,0,0,1,1,2612.24,16508.1,1.5,26.0195
137776677,8,2634.52,30270.9,1,38.0843,45.1848,3,24,0,0,1,1,2634.53,25511.8,1,35.3561
137776677,9,2616.84,27218.4,4,56.3836,81.2569,3,24,0,0,1,1,2616.84,27013.7,3,55.0764
137776677,10,2611.9,1480.94,4,3.0678,4.42114,3,24,0,0,0,0,,,,3.48605
137776677,11,2614.97,12731.2,16,38.7537,76.0142,3,24,0,0,1,1,2615,12302.7,12,32.4151
137776677,12,2632.54,2069.73,24,8.01794,15.1351,3,24,0,0,0,0,,,,4.06701
137776677,13,2629.9,10988.8,4,22.7636,32.8056,3,24,0,0,1,1,2629.89,11020.2,3,22.2419
137776677,14,2626.93,2064.87,4,4.27742,6.16438,3,24,0,0,0,0,,,,3.52824
137776677,15,2632.78,4862.91,24,18.8385,35.5606,3,24,0,0,1,0,2632.76,3951.92,24,13.7928
137776677,16,2611.81,2740.8,8,6.76704,11.5715,3,24,0,0,0,0,,,,6.9342
137776677,17,2613.08,8770.7,4,18.1687,26.1837,3,24,0,0,1,1,2613.08,8506.36,3,17.2697
137776677,18,2619.33,4810.65,16,14.6436,28.7231,3,24,0,0,1,0,2619.35,4199.53,12,12.792
137776677,19,2618.61,10828.3,4,22.4311,32.3264,3,24,0,0,1,1,2618.62,9187.75,4,21.3785
4957322,0,2627.01,308.891,8,3.09766,3.33255,3,24,0,0,0,0,,,,4.04735
4957322,1,2619.1,8549.33,2,42.0004,46.1183,3,24,0,0,1,1,2619.1,8890.39,1.5,43.2794
4957322,2,2620.03,621.062,24,11.3898,11.6056,3,24,0,0,0,0,,,,6.49025
4957322,3,2617.74,946.184,16,14.2828,14.4365,3,24,0,0,1,1,2617.77,1011.64,16,16.9435
4957322,4,2619.04,1011.01,24,18.5411,18.8924,3,24,0,0,1,1,2619.06,853.755,24,14.5557
4957322,5,2631.19,5895.41,4,42.9682,44.9749,3,24,0,0,1,1,2631.19,5503.54,4,44.551
4957322,6,2634.16,300.384,16,4.53436,4.58314,3,24,0,0,0,0,,,,3.41319
4957322,7,2620.38,1149.07,4,8.37491,8.76602,3,24,0,0,0,0,,,,6.0173
4957322,8,2614.27,1501.37,4,10.9426,11.4536,3,24,0,0,1,1,2614.28,1605.08,3,10.9063
4957322,9,2616.43,5002.13,2,24.5741,26.9834,3,24,0,0,1,1,2616.43,4811.09,1.5,23.4331
4957322,10,2612.97,872.406,24,15.9992,16.3023,3,24,0,0,1,1,2612.97,784.189,24,13.8815
4957322,11,2627.53,650.344,2,3.19496,3.5082,3,24,0,0,0,0,,,,4.46093
4957322,12,2618.61,1354.86,8,13.587,14.6173,3,24,0,0,1,1,2618.61,1129.78,8,12.3509
4957322,13,2610.11,410.123,24,7.52132,7.66383,3,24,0,0,0,0,,,,6.80362
4957322,14,2626.93,350.699,24,6.43154,6.5534,3,24,0,0,0,0,,,,4.18311
4957322,15,2629.26,1703.58,4,12.4164,12.9963,3,24,0,0,1,1,2629.26,1638.53,3,11.3369
4957322,16,2631.42,1004.53,8,10.0738,10.8376,3,24,0,0,1,1,2631.42,1015.47,8,11.1016
4957322,17,2635.58,531.747,4,3.8756,4.05659,3,24,0,0,0,0,,,,3.03844
4957322,18,2634.11,787.931,8,7.90163,8.50079,3,24,0,0,1,1,2634.06,921.378,4,7.32494
4957322,19,2617.24,3996.5,4,29.1281,30.4884,3,24,0,0,1,1,2617.24,3694.9,4,29.2526
4972120,0,2617.66,5922,2,12.3341,12.7517,3,24,0,0,1,1,2617.67,5403.41,2,12.3676
4972120,1,2614.22,5261.89,4,15.7894,16.0235,3,24,0,0,1,1,2614.23,4957.05,4,15.532
4972120,2,2634.04,6157.71,8,26.8767,26.5185,3,24,0,0,1,1,2634.04,5569.71,8,25.796
4972120,3,2629.68,12268.7,1,18.0622,18.6802,3,24,0,0,1,1,2629.68,9653.95,1,15.7632
4972120,4,2613.59,4316.02,24,30.2936,32.1939,3,24,0,0,1,1,2613.59,3902.22,24,23.9625
4972120,5,2616.6,16439.1,2,34.2389,35.398,3,24,0,0,1,1,2616.6,14075.9,2,32.5883
4972120,6,2612.13,4026.2,16,24.0046,24.5211,3,24,0,0,1,1,2612.15,4396.54,12,25.1178
4972120,7,2633.85,5201.17,4,15.6072,15.8386,3,24,0,0,1,1,2633.84,4772.55,4,15.518
4972120,8,2634.88,2655.23,2,5.53023,5.71746,3,24,0,0,0,0,,,,5.25742
4972120,9,2634.58,5467.71,2,11.388,11.7735,3,24,0,0,1,1,2634.57,4996.46,2,11.4289
4972120,10,2632.42,2345.65,4,7.03862,7.14297,3,24,0,0,0,0,,,,6.4697
4972120,11,2628.64,4801,16,28.6241,29.2399,3,24,0,0,1,1,2628.65,4559.19,16,28.2868
4972120,12,2634.37,2210.9,16,13.1817,13.4653,3,24,0,0,1,1,2634.36,2165.28,16,14.1962
4972120,13,2628.7,5578.3,4,16.7388,16.987,3,24,0,0,1,1,2628.7,4919.41,4,16.1917
4972120,14,2617.2,14525.7,4,43.5873,44.2335,3,24,0,0,1,1,2617.21,13124.4,4,42.405
4972120,15,2617.57,1018.75,24,7.15046,7.59902,3,24,0,0,0,0,,,,5.56116
4972120,16,2611.75,2142.46,2,4.46224,4.61331,3,24,0,0,0,0,,,,4.22668
4972120,17,2614.15,6356.24,24,44.6136,47.4123,3,24,0,0,1,1,2614.17,6419.71,16,35.9122
4972120,18,2619.04,3421.09,8,14.9321,14.7331,3,24,0,0,1,1,2619.04,2962.54,8,13.6482
4972120,19,2630.03,4559.11,16,27.1819,27.7667,3,24,0,0,1,1,2630.04,4554.6,16,25.7931
4994553,0,2620.42,523.788,16,5.35621,6.12831,3,24,0,0,0,0,,,,3.88925
4994553,1,2629.28,1558.83,24,25.5217,22.3372,3,24,0,0,1,1,2629.27,1738.52,24,25.1807
4994553,2,2610.37,6381.26,8,43.463,52.793,3,24,0,0,1,1,2610.36,6316.2,6,42.4175
4994553,3,2633.99,3093.76,16,31.6366,36.197,3,24,0,0,1,1,2633.99,2741.24,16,26.9424
4994553,4,2618.5,584.763,8,3.98285,4.83782,3,24,0,0,0,0,,,,5.40269
4994553,5,2627.84,2805.01,16,28.6838,32.8186,3,24,0,0,1,1,2627.84,1972.58,16,23.5299
4994553,6,2633.43,502.52,24,8.22745,7.20085,3,24,0,0,0,0,,,,3.79801
4994553,7,2628.85,4008.38,4,20.0874,23.449,3,24,0,0,1,1,2628.85,3996.92,4,22.2125
4994553,8,2631.35,10458.5,4,52.4114,61.1824,3,24,0,0,1,1,2631.36,9380.68,4,50.027
4994553,9,2614,747.661,4,3.74679,4.37381,3,24,0,0,1,0,2614,1147.86,6,8.02844
4994553,10,2630.47,15765.5,1,42.6047,46.1139,3,24,0,0,1,1,2630.47,12827.7,1,38.247
4994553,11,2626.27,746.838,4,3.74267,4.36899,3,24,0,0,0,0,,,,12.1201
4994553,12,2620.86,1944.5,24,31.8362,27.8637,3,24,0,0,1,1,2620.63,1402.61,24,23.9396
4994553,13,2631.85,18175.8,1,49.1184,53.1642,3,24,0,0,1,1,2631.85,15361.6,1,45.9045
4994553,14,2630.6,861.429,16,8.80891,10.0787,3,24,0,0,0,0,,,,6.49143
4994553,15,2616.03,2916.46,24,47.7494,41.7914,3,24,0,0,1,1,2616.02,2722.34,24,38.4635
4994553,16,2618.75,1089.34,24,17.8351,15.6097,3,24,0,0,1,1,2618.74,1081.37,24,14.594
4994553,17,2617.61,2625.53,8,17.8826,21.7213,3,24,0,0,1,1,2617.62,2568.32,6,17.4578
4994553,18,2635.39,9557.31,1,25.8277,27.9551,3,24,0,0,1,1,2635.4,7934.77,1,23.6414
4994553,19,2616.11,975.153,8,6.64181,8.06757,3,24,0,0,1,0,2616.11,1128.38,8,8.65994
8291686,0,2611.42,28165.9,2,56.0629,56.3751,3,24,0,0,1,1,2611.43,25125,2,54.4862
8291686,1,2613.92,9315.84,16,54.4603,52.7389,3,24,0,0,1,1,2613.95,9911.74,12,50.9347
8291686,2,2627.13,14051.8,2,27.9695,28.1253,3,24,0,0,1,1,2627.13,11961.3,2,26.2803
8291686,3,2613.2,18433.9,4,52.057,52.179,3,24,0,0,1,1,2613.2,16920.1,4,52.8129
8291686,4,2630.21,2769.1,16,16.1881,15.6764,3,24,0,0,1,1,2630.18,2780.44,12,13.7475
8291686,5,2626.15,7560.8,4,21.3516,21.4016,3,24,0,0,0,0,,,,
8291686,6,2627.73,8393.01,4,23.7017,23.7573,3,24,0,0,1,1,2627.74,7609.26,4,23.2452
8291686,7,2629.2,13670.3,8,51.7951,54.7233,3,24,0,0,1,1,2629.2,12663.8,8,52.2268
8291686,8,2613.74,1282.94,24,9.3379,8.89533,3,24,0,0,1,1,2613.7,1543.57,24,12.0497
8291686,9,2621.18,12890.1,2,25.6572,25.8001,3,24,0,0,1,1,2621.18,11325.1,2,24.7209
8291686,10,2614.71,1109.25,16,6.48465,6.27968,3,24,0,0,0,0,,,,3.70609
8291686,11,2613.73,423.652,24,3.08355,2.9374,3,24,0,0,0,0,,,,4.39767
8291686,12,2620.5,5117.81,2,10.1868,10.2435,3,24,0,0,1,1,2620.51,4359.04,2,9.60145
8291686,13,2626.43,2398.49,1,3.29128,3.39458,3,24,0,0,0,0,,,,2.5801
8291686,14,2621.02,5497.96,8,20.8311,22.0087,3,24,0,0,1,1,2621.03,5237.64,8,21.2744
8291686,15,2615.18,4303.47,2,8.56585,8.61355,3,24,0,0,1,1,2615.18,3775.78,2,8.26795
8291686,16,2628.86,3608.02,2,7.18159,7.22158,3,24,0,0,1,1,2628.87,4247.39,1.5,8.02914
8291686,17,2621.05,24769.4,2,49.3024,49.5769,3,24,0,0,1,1,2621.06,22219.2,2,48.3974
8291686,18,2614.94,11858.8,4,33.489,33.5675,3,24,0,0,1,1,2614.93,11096.3,4,33.3842
8291686,19,2633.99,20262.2,2,40.3309,40.5555,3,24,0,0,1,1,2633.99,17118.6,2,37.6104
137809027,0,2620.06,357.443,24,5.48915,4.63158,3,24,0,0,0,0,,,,3.29035
137809027,1,2610.55,798.056,16,10.1176,8.44327,3,24,0,0,0,0,,,,4.91221
137809027,2,2628.08,3348.28,2,12.0848,12.5243,3,24,0,0,1,1,2628.08,3462.13,1.5,12.1665
137809027,3,2616.15,8004.34,1,20.9511,21.1711,3,24,0,0,1,1,2616.16,6800.38,1,19.6589
137809027,4,2619.72,843.256,2,3.04352,3.15422,3,24,0,0,0,0,,,,2.4759
137809027,5,2630.15,3652.19,8,27.9501,27.3222,3,24,0,0,1,1,2630.16,3027.24,8,25.5444
137809027,6,2619.44,7631,4,38.42,40.3672,3,24,0,0,1,1,2619.44,7033.18,4,38.7513
137809027,7,2629.04,1598.64,4,8.04872,8.45665,3,24,0,0,1,1,2629.06,1776.93,3,8.39772
137809027,8,2613.25,4162.54,4,20.9572,22.0194,3,24,0,0,1,1,2613.26,3970.22,4,21.8021
137809027,9,2611.88,4118.41,2,14.8644,15.405,3,24,0,0,1,1,2611.89,3924.65,2,15.5511
137809027,10,2611.56,1304.32,16,16.5359,13.7994,3,24,0,0,1,1,2611.6,1249.08,16,15.7316
137809027,11,2627.33,2748.88,16,34.8497,29.0826,3,24,0,0,1,1,2627.31,2419.85,16,29.9598
137809027,12,2632.78,2016.24,2,7.27709,7.54178,3,24,0,0,0,0,,,,6.66305
137809027,13,2630.61,1106.08,24,16.9858,14.3321,3,24,0,0,1,1,2630.65,975.865,24,15.4829
137809027,14,2630.14,985.021,8,7.53833,7.36899,3,24,0,0,0,0,,,,5.82953
137809027,15,2632.87,422.499,8,3.23337,3.16073,3,24,0,0,0,0,,,,3.46819
137809027,16,2631.97,643.728,16,8.16106,6.81052,3,24,0,0,0,0,,,,6.46864
137809027,17,2633.92,613.936,4,3.091,3.24766,3,24,0,0,0,0,,,,5.10199
137809027,18,2629.14,4532.28,4,22.8188,23.9753,3,24,0,0,1,1,2629.15,3993.73,4,21.663
137809027,19,2618.22,1981.26,4,9.97512,10.4807,3,24,0,0,1,1,2618.23,1806.45,4,9.9002
137883558,0,2626.79,5244.22,1,5.3522,5.50733,3,24,0,0,0,0,,,,4.44343
137883558,1,2614.17,9268.97,2,12.8918,13.766,3,24,0,0,1,1,2614.17,9683.24,1.5,13.2464
137883558,2,2629.76,11930.8,16,48.8145,50.1176,3,24,0,0,1,1,2629.79,11810.3,12,45.4224
137883558,3,2635.21,10205.2,4,20.3465,21.4343,3,24,0,0,1,1,2635.2,8971.19,4,19.1604
137883558,4,2630.84,33822.7,2,47.0425,50.2324,3,24,0,0,1,1,2630.83,29710.2,2,45.666
137883558,5,2616.5,43082.5,2,59.9214,63.9846,3,24,0,0,1,1,2616.5,43262.4,1.5,58.7658
137883558,6,2632.92,12420.7,8,36.7963,36.8935,3,24,0,0,1,1,2632.92,11214.6,8,35.7347
137883558,7,2631.24,10712.7,4,21.3584,22.5003,3,24,0,0,1,1,2631.24,10843,3,21.0166
137883558,8,2629.9,3821.11,4,7.61834,8.02564,3,24,0,0,0,0,,,,6.09571
137883558,9,2611.77,1341.67,16,5.4894,5.63594,3,24,0,0,0,0,,,,4.74709
137883558,10,2634.91,16874.4,1,17.2218,17.721,3,24,0,0,1,1,2634.9,13832.9,1,15.5649
137883558,11,2617.88,6096.5,24,32.7782,31.3651,3,24,0,0,1,1,2617.86,5359.51,24,28.8203
137883558,12,2615.88,5812.73,24,31.2525,29.9052,3,24,0,0,1,1,2615.89,5321.73,24,27.7063
137883558,13,2620.81,12888.3,16,52.7321,54.1398,3,24,0,0,1,1,2620.81,11254.1,16,51.3401
137883558,14,2630.7,7324.13,8,21.6978,21.7551,3,24,0,0,1,1,2630.68,6746.64,8,20.9686
137883558,15,2619.76,6060.3,16,24.7955,25.4574,3,24,0,0,1,1,2619.79,6311.86,12,22.081
137883558,16,2620.45,10627.6,16,43.4825,44.6433,3,24,0,0,1,1,2620.46,10305.8,12,39.4482
137883558,17,2619.83,10445.1,16,42.7356,43.8765,3,24,0,0,1,1,2619.83,9417.03,16,37.2217
137883558,18,2617.72,8058.03,8,23.872,23.935,3,24,0,0,1,1,2617.7,7100.35,8,23.1923
137883558,19,2629.67,3102.07,2,4.31453,4.6071,3,24,0,0,0,0,,,,4.45192
138558517,0,2615.77,6505.15,1,5.31103,5.34362,3,24,0,0,0,0,,,,4.60923
138558517,1,2633.96,6218.95,1,5.07737,5.10853,3,24,0,0,0,0,,,,3.43794
138558517,2,2617.86,4723.24,24,27.5913,19.0075,3,24,0,0,1,1,2617.87,3965.98,24,24.5954
138558517,3,2618.55,761.452,24,4.44811,3.06427,3,24,0,0,0,0,,,,3.80337
138558517,4,2612.31,7040.44,4,12.0289,11.5667,3,24,0,0,1,1,2612.32,4245.99,6,10.4745
138558517,5,2632.21,1921.05,24,11.222,7.73077,3,24,0,0,0,0,,,,6.93162
138558517,6,2635.21,4660.73,4,7.96305,7.65707,3,24,0,0,0,0,,,,6.55374
138558517,7,2631.51,12391.3,16,52.3129,40.7152,3,24,0,0,1,1,2631.51,11872.9,16,52.6682
138558517,8,2632.48,22551.5,2,25.2405,26.1981,3,24,0,0,1,1,2632.47,18866.8,2,23.4094
138558517,9,2629.95,3094.16,2,3.4631,3.59448,3,24,0,0,0,0,,,,3.57455
138558517,10,2633.4,15273.6,2,17.0948,17.7433,3,24,0,0,1,1,2633.4,15123,1.5,16.6742
138558517,11,2612.1,1459.75,24,8.52727,5.87437,3,24,0,0,0,0,,,,4.72678
138558517,12,2627.72,3907.42,8,10.1355,9.07849,3,24,0,0,1,1,2627.73,4048.65,6,10.2185
138558517,13,2621.61,14819.4,2,16.5864,17.2156,3,24,0,0,0,0,,,,
138558517,14,2610.97,16693.1,4,28.5208,27.4249,3,24,0,0,1,1,2610.97,14314.6,4,26.6632
138558517,15,2630.03,4645.95,8,12.0512,10.7944,3,24,0,0,1,1,2630,4666.71,6,11.4958
138558517,16,2634.91,1750.4,16,7.38973,5.75143,3,24,0,0,0,0,,,,4.7044
138558517,17,2611.1,31422.3,4,53.6863,51.6234,3,24,0,0,1,1,2611.11,28389.2,4,53.1045
138558517,18,2628.85,2577.45,4,4.40367,4.23447,3,24,0,0,0,0,,,,4.17899
138558517,19,2610.62,1455.43,8,3.77525,3.38154,3,24,0,0,0,0,,,,3.17942
138577957,0,2617.48,3849.02,4,6.71773,7.03602,3,24,0,0,1,1,2617.49,3883.95,4,7.3432
138577957,1,2614.04,4337.28,8,10.6879,11.2127,3,24,0,0,1,1,2614.06,4321.67,6,10.0918
138577957,2,2618.24,3606.45,1,3.31735,3.2963,3,24,0,0,0,0,,,,3.35168
138577957,3,2611.51,24293.3,2,30.3315,31.4014,3,24,0,0,1,1,2611.51,22568,2,31.2151
138577957,4,2632.26,16488.1,16,55.8825,60.2806,3,24,0,0,1,1,2632.26,15130.6,16,56.4496
138577957,5,2617.74,9415.52,24,38.9362,42.1596,3,24,0,0,1,1,2617.73,9643.38,16,31.5151
138577957,6,2627.53,3598.56,8,8.8676,9.30296,3,24,0,0,1,1,2627.53,3573.09,8,9.18852
138577957,7,2615.18,6462.04,4,11.2783,11.8126,3,24,0,0,1,1,2615.19,5580.26,4,10.6389
138577957,8,2625.53,10256.1,1,9.43393,9.37407,3,24,0,0,0,0,,,,
138577957,9,2625.93,6301.79,24,26.0599,28.2174,3,24,0,0,1,1,2625.94,5616.22,12,19.895
138577957,10,2612.28,15537.8,1,14.2923,14.2016,3,24,0,0,1,1,2612.29,14386.4,1,14.6489
138577957,11,2632.01,932.399,24,3.85577,4.17498,3,24,0,0,0,0,,,,4.72854
138577957,12,2635.64,6571.15,2,8.20445,8.49383,3,24,0,0,0,0,,,,6.94502
138577957,13,2626.53,7965.38,2,9.94522,10.296,3,24,0,0,1,1,2626.53,6378.67,2,8.83078
138577957,14,2619.92,2581.86,24,10.6768,11.5607,3,24,0,0,1,1,2619.97,2759.18,24,11.8767
138577957,15,2635,12283.8,4,21.439,22.4548,3,24,0,0,1,1,2634.99,11037.8,4,20.5975
138577957,16,2614.11,8283.59,2,10.3425,10.7073,3,24,0,0,1,1,2614.11,7036.34,2,9.7075
138577957,17,2634.63,13375.8,4,23.345,24.4511,3,24,0,0,1,1,2634.62,12634.2,4,24.4616
138577957,18,2635.19,7498.69,8,18.4783,19.3855,3,24,0,0,1,1,2635.19,6660.83,8,17.3057
138577957,19,2618.01,7995.18,24,33.0626,35.7998,3,24,0,0,1,1,2617.94,8311.58,16,26.8138
138661851,0,2611.68,8758.92,24,48.002,39.2979,3,24,0,0,1,1,2611.67,7828.48,24,43.0765
138661851,1,2627.81,5164.9,2,6.22389,6.68945,3,24,0,0,1,1,2627.81,5492.72,2,7.30696
138661851,2,2615.11,1052.56,16,4.18037,3.85584,3,24,0,0,0,0,,,,3.42792
138661851,3,2619.58,20563.8,4,37.674,37.6657,3,24,0,0,1,1,2619.58,18955.5,4,37.1946
138661851,4,2631.88,637.681,24,3.49472,2.86103,3,24,0,0,0,0,,,,4.19312
138661851,5,2621.47,4809.48,8,13.032,12.4582,3,24,0,0,1,1,2621.41,5069.95,4,10.2819
138661851,6,2616.7,1224.61,24,6.71128,5.49434,3,24,0,0,0,0,,,,4.63529
138661851,7,2629.56,5460.83,24,29.9273,24.5007,3,24,0,0,1,1,2629.55,4774.74,24,27.2074
138661851,8,2628.76,1017.61,24,5.57686,4.56562,3,24,0,0,0,0,,,,3.07547
138661851,9,2612.91,9051.52,1,7.67062,8.28962,3,24,0,0,0,0,,,,6.96741
138661851,10,2612.97,6253.41,4,11.4566,11.4541,3,24,0,0,1,1,2612.97,6484.51,3,10.7913
138661851,11,2617.12,17476.5,8,47.3553,45.2703,3,24,0,0,1,1,2617.12,15731,8,45.8693
138661851,12,2630.66,10468.6,2,12.615,13.5586,3,24,0,0,1,1,2630.67,9623.07,2,12.7929
138661851,13,2621.31,4944.81,1,4.19043,4.52859,3,24,0,0,0,0,,,,4.90697
138661851,14,2616.33,2866.65,2,3.45442,3.71282,3,24,0,0,0,0,,,,2.36444
138661851,15,2614.33,2378.64,24,13.0358,10.672,3,24,0,0,1,1,2614.37,2467.65,24,12.7452
138661851,16,2613.58,4326.03,24,23.7082,19.4092,3,24,0,0,1,1,2613.55,3817.49,24,18.6898
138661851,17,2631.19,1247.39,8,3.37998,3.23116,3,24,0,0,0,0,,,,3.888
138661851,18,2618.6,5689.81,2,6.85641,7.36929,3,24,0,0,1,1,2618.6,5472.25,2,7.25196
138661851,19,2618.6,793.291,16,3.15066,2.90607,3,24,0,0,0,0,,,,4.03547
141130342,0,2611.81,9186.91,4,19.4705,21.0937,3,24,0,0,1,1,2611.81,8076.22,4,18.6224
141130342,1,2613.74,2332.36,4,4.94315,5.35526,3,24,0,0,0,0,,,,4.40101
141130342,2,2618.17,2478.28,16,11.733,11.3806,3,24,0,0,1,1,2618.21,2920.92,12,12.3039
141130342,3,2635.82,561.105,24,3.52964,3.15576,3,24,0,0,0,0,,,,3.86841
141130342,4,2635.28,4135.57,1,4.62233,4.74776,3,24,0,0,0,0,,,,4.67584
141130342,5,2626.48,21321.6,2,31.8775,34.617,3,24,0,0,1,1,2626.48,20521.1,1.5,31.0265
141130342,6,2634.56,723.609,16,3.42581,3.32291,3,24,0,0,0,0,,,,2.74353
141130342,7,2628.83,2017.26,8,6.47112,6.55028,3,24,0,0,0,0,,,,6.37747
141130342,8,2616.59,636.558,16,3.01368,2.92315,3,24,0,0,0,0,,,,3.65236
141130342,9,2634.95,15587,8,50.0013,50.613,3,24,0,0,1,1,2634.94,13867,8,46.0558
141130342,10,2613.88,5465.93,24,34.3835,30.7414,3,24,0,0,1,1,2613.9,5168.27,24,31.0142
141130342,11,2619.08,5791.19,2,8.6583,9.40236,3,24,0,0,1,1,2619.09,6827.82,1.5,10.2955
141130342,12,2627.2,5555.95,24,34.9497,31.2477,3,24,0,0,1,1,2627.21,5055.54,24,33.7745
141130342,13,2614.3,2078.73,24,13.0762,11.6911,3,24,0,0,1,1,2614.35,1838.51,24,11.1325
141130342,14,2633.96,1817.74,16,8.60579,8.3473,3,24,0,0,0,0,,,,5.54368
141130342,15,2631.29,1427.47,4,3.02534,3.27756,3,24,0,0,0,0,,,,2.60638
141130342,16,2613.18,1306.09,24,8.21597,7.3457,3,24,0,0,1,1,2613.19,1828.01,24,10.9176
141130342,17,2617.06,10719.3,16,50.749,49.2246,3,24,0,0,1,1,2617.05,10624.7,12,44.6827
141130342,18,2632.13,9471.02,8,30.3819,30.7536,3,24,0,0,1,1,2632.13,8824.34,8,30.9941
141130342,19,2631.73,22613,4,47.9254,51.9209,3,24,0,0,1,1,2631.72,20635.8,4,47.7153
142381668,0,2612.63,50000,8,31.8005,47.1227,3,24,0,1,1,1,2612.65,50599.3,6,31.5388
142381668,1,2612,25899.4,2,13.1709,12.2045,3,24,0,1,1,1,2612,19563.5,2,11.1286
142381668,2,2626.79,50000,1,4.50645,16.6604,3,24,0,1,1,1,2626.78,21778.8,2,12.2496
142381668,3,2629.01,3718.85,24,6.87631,6.07057,3,24,0,1,0,0,,,,5.32744
142381668,4,2620.85,14180.5,4,7.57781,9.4501,3,24,0,1,0,0,,,,5.37489
142381668,5,2615.83,46689.3,2,23.7434,22.0012,3,24,0,1,1,1,2615.84,41424.5,2,23.09
142381668,6,2617.6,16267.2,24,30.0788,26.5543,3,24,0,1,1,1,2617.62,15253,24,26.8293
142381668,7,2619.01,50000,1,4.50645,16.6604,3,24,0,1,0,0,,,,9.01443
142381668,8,2611.49,38680.5,4,20.6702,25.7773,3,24,0,1,1,1,2611.49,39404.7,2,21.9577
142381668,9,2632.75,8566.05,4,4.57755,5.70854,3,24,0,1,0,0,,,,6.0471
142381668,10,2634.25,33898,1,3.0552,11.2951,3,24,0,1,0,0,,,,8.16728
142381668,11,2627.19,50000,2,25.427,23.5613,3,24,0,1,1,1,2627.19,43703.2,2,24.6826
142381668,12,2616.34,3928.1,16,4.22432,5.23549,3,24,0,1,0,0,,,,3.17878
142381668,13,2613.01,50000,4,26.7191,33.3207,3,24,0,1,1,1,2613.04,51701.4,2,28.7842
142381668,14,2611.72,50000,1,4.50645,16.6604,3,24,0,1,1,1,2611.72,23587.6,2,13.2132
142381668,15,2629.55,46917.1,1,4.22859,15.6331,3,24,0,1,0,0,,,,10.475
142381668,16,2626.85,28854.6,24,53.3534,47.1016,3,24,0,1,1,1,2626.83,25096.9,24,48.8189
142381668,17,2625.28,50000,1,4.50645,16.6604,3,24,0,1,0,0,,,,
142381668,18,2629.6,6375.24,16,6.856,8.49711,3,24,0,1,0,0,,,,5.81909
142381668,19,2610.74,50000,2,25.427,23.5613,3,24,0,1,1,1,2610.74,45013.4,2,25.2501
142381847,0,2626.37,580.637,16,16.1543,25.9053,3,24,0,0,1,1,2626.36,582.26,16,18.1611
142381847,1,2625.92,580.822,16,16.1594,25.9136,3,24,0,0,1,1,2625.95,612.725,12,16.9765
142381847,2,2634.65,3122.77,2,39.3897,49.2583,3,24,0,0,1,1,2634.65,2760.72,2,38.4616
142381847,3,2629.09,1631.21,24,53.7317,89.1332,3,24,0,0,1,1,2629.08,1547.94,24,55.9475
