key,tic,t0,tier,rank,snr,depth_ppm,duration_h,tmag,rstar,mstar,ra,dec,is_candidate,is_validation,toi_phase2,lc_status,shape,shape_strict_box,dbic_alt,dbic_box,best_alt,fit_t0,fit_rp,fit_t14_h,fit_b,fit_depth_ppm,grazing,duration,duration_too_long,t_min_h,p_b0_d,duration_note,edge_lc,near_edge,edge_resolved,edge_pixels,edge,pix_status,pixels,pixel_confirm,pixel_snr_ratio,pixel_depth_ratio,centroid,centroid_offset_px,centroid_sigma,diff_snr,centroid_inconclusive,neighbours,neighbours_failing,n_unresolved,ap_snr,asteroid,asteroid_hits,catalogue,known,eb,eb_overridden,toi_fp,tois,toi_disp,ctois,fpp_status,fpp,fpp_value,nfpp_value,p_lo,p_hi,bic_transit,bic_box,bic_ramp,bic_step,bic_flare_decay
188461829_1891.4500,188461829,1891.45,A,1524,109.616,29559,4,10.9436,1.0076,1.05,132.63775,38.303689,True,False,,ok,True,True,1819.9087,806.20809,flare_decay,1891.4556,0.44088183,8.0288969,1.1747811,35356.79,True,True,False,3.5202561,29.683484,,True,False,True,False,True,ok,True,True,0.59721549,0.69286935,True,0.040060199,2.633052,64.737319,False,True,,0,65.464373,True,,True,True,False,False,False,,,188461829.01,ok,False,1,0,20.81444,31.22166,0,806.20809,5234.1926,3332.1974,1819.9087
233166409_1896.4600,233166409,1896.46,A,1528,109.336,42610.7,3,12.0025,0.827447,0.743,187.21427,59.105113,True,False,,ok,True,True,2213.5391,899.4048,flare_decay,1896.4549,0.46852319,6.3795519,1.1420501,50598.982,True,True,False,3.3061872,17.968734,,True,True,True,True,True,ok,True,True,1.9561557,0.72309291,True,0.11441633,8.6632492,103.81458,False,True,,0,213.87824,True,,True,False,False,False,False,,,,ok,False,1,0,25.98288,38.97432,0,899.4048,7699.7193,4966.0278,2213.5391
17193496_1872.5400,17193496,1872.54,A,2088,76.6849,82020,1,12.7401,0.605267,0.592365,145.50945,39.939041,True,False,,ok,True,True,1320.6294,831.41818,flare_decay,1872.5505,0.30744502,2.3460584,0.71038482,92920.875,True,True,False,2.3217099,2.5699148,,True,False,False,True,True,ok,True,True,1.3296195,0.64275302,True,0.12132158,4.2635781,59.332136,False,True,,0,101.96174,True,,True,False,False,False,False,,,,ok,False,1,0,25.215329,37.822993,0,831.41818,6482.4356,5243.5268,1320.6294
188476140_1882.4500,188476140,1882.45,A,2095,76.2514,48115.5,2,12.1958,0.836231,0.98,133.77582,37.209681,True,False,,ok,True,True,355.90767,342.75349,flare_decay,1882.4679,0.45401465,4.700014,1.1156315,52889.628,True,True,False,3.0164746,9.4545763,,True,False,True,False,True,ok,False,False,-0.056517245,-0.058779272,True,,,-30.926151,True,True,,0,-4.3095191,True,,True,False,False,False,False,,,,not run,,,,,,0,342.75349,1524.8564,1164.3576,355.90767
149453421_1874.8600,149453421,1874.86,A,2160,74.7825,29773.7,2,11.1932,0.597833,,141.22035,24.330648,True,False,,ok,True,True,334.65986,251.71339,flare_decay,1874.8545,0.46535242,2.8665505,1.1872326,38868.106,True,True,False,2.5623822,3.4927219,,True,False,False,False,True,ok,False,False,-0.05214829,-0.038745578,True,,,-8.2738062,True,True,,1,-3.8997795,True,,True,False,False,False,False,,,,not run,,,,,,0,251.71339,2616.5221,2082.4844,334.65986
87952615_1893.9600,87952615,1893.96,A,2198,72.4125,26049.2,2,11.4861,1.034,1.08,145.78521,22.635058,True,False,,ok,True,True,690.24099,504.91309,flare_decay,1893.9688,0.43750367,3.4992478,1.1845093,32453.047,True,True,False,3.5703722,2.3342592,grazing,True,False,True,False,True,ok,False,False,6.1266921e-05,4.0497271e-05,True,,,-1.684962,True,True,,0,0.0044364909,True,,True,False,False,False,False,,,,not run,,,,,,0,504.91309,2568.0685,1852.8141,690.24099
239201634_1879.9000,239201634,1879.9,A,2248,70.3712,38690.4,3,12.1263,0.598919,0.587206,148.86628,21.319004,True,False,,ok,True,True,209.91468,317.4023,flare_decay,1879.8991,0.44707452,7.7364299,1.1550944,41370.803,True,True,False,2.550214,69.831618,,True,False,True,False,True,ok,False,False,0.15496781,0.12132376,True,0.24899866,4.2496249,22.403338,False,True,,0,10.905271,True,,True,False,False,False,False,,,,not run,,,,,,0,317.4023,1121.16,817.69765,209.91468
92007716_1895.6900,92007716,1895.69,A,2288,69.0912,26447.4,8,12.7222,1.08252,1.07,145.3377,22.821517,True,False,,ok,True,True,410.37398,97.85357,flare_decay,1895.7011,0.17592752,8.679955,0.54415061,34618.451,False,True,False,3.0669429,56.710351,,True,False,True,False,True,ok,False,False,-0.30973558,-0.32028645,True,,,-160.1199,True,True,,1,-21.400003,True,,True,False,False,False,False,,,,not run,,,,,,0,97.85357,2315.4518,1500.1002,410.37398
417913589_1881.2400,417913589,1881.24,A,2414,65.4477,51835.4,3,12.7336,0.654974,0.88,145.4784,68.583968,True,False,,ok,True,True,513.54131,220.80062,flare_decay,1881.2602,0.24310588,4.7047464,0.68339376,61096.359,False,True,False,2.0934348,28.383586,,True,False,True,True,True,ok,True,True,2.0215578,0.70483274,True,0.21830891,9.6615365,68.395178,False,True,,0,132.30631,True,,True,False,False,False,False,,,,ok,False,0.99507044,0,16.503768,28.383586,0,220.80062,1939.9716,1313.9291,513.54131
117295375_1893.8000,117295375,1893.8,A,2513,62.475,45689.1,1.5,12.4728,0.875274,0.87,131.23007,26.510286,True,False,,ok,False,False,-102.91853,175.07739,flare_decay,1893.8037,0.23379742,1.6587012,0.56654602,60268.208,False,False,False,2.7874792,0.49464938,,True,False,False,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,175.07739,1233.3451,877.08997,-102.91853
318209162_1891.8500,318209162,1891.85,A,2578,61.0118,17715.9,2,10.5295,0.732648,0.74,142.37871,50.964648,True,True,5746.01,ok,True,True,671.01571,265.06097,flare_decay,1891.8625,0.15973055,3.326811,0.86816315,21063.431,True,True,False,2.3145975,7.4172129,,True,False,True,True,True,ok,True,True,0.91616576,0.54363993,True,0.22347646,7.3356158,41.801309,False,True,,0,55.896922,True,,False,True,False,False,True,5746.01,FP,318209162.01,ok,False,0.82927575,0.50851233,21.388659,32.082989,0,265.06097,2606.231,1878.9431,671.01571
284898876_1892.7400,284898876,1892.74,A,2667,58.2603,16207.1,1.5,10.7281,1.37448,0.99,132.64462,30.464489,True,False,,ok,False,False,-187.87591,161.80531,flare_decay,1892.7459,0.19458433,3.2257231,0.97439444,17024.221,True,True,False,4.0605215,1.2018567,grazing,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,161.80531,970.88378,273.45152,-187.87591
154939098_1872.5100,154939098,1872.51,A,2826,53.2798,23568.3,3,12.4025,0.865247,1.047,208.85149,84.429328,True,False,,ok,True,True,1214.9874,434.67703,flare_decay,1872.5288,0.20146041,3.9604666,0.8563954,32502.319,True,True,False,2.5225903,9.6703744,,True,False,True,True,True,ok,True,True,1.6660838,0.72565323,True,0.14695042,4.6658627,46.292311,False,True,,0,88.768611,True,,True,False,False,False,False,,,,ok,True,0.0009829592,0,25.233418,37.850127,0,434.67703,3706.086,2655.2618,1214.9874
21508802_1895.0800,21508802,1895.08,A,2884,51.5218,22447.2,2,11.8878,1.10127,1,133.17513,43.605575,True,False,,ok,True,True,105.66201,120.75981,flare_decay,1895.1102,0.42299386,4.8736486,1.2165406,22938.722,True,True,False,3.8623266,5.0092293,,True,False,True,False,True,ok,False,False,-0.34830358,-0.50073396,True,,,-81.421478,True,True,,0,-17.945227,True,,True,False,False,False,False,,,,not run,,,,,,0,120.75981,1079.1439,768.99112,105.66201
56912737_1877.6500,56912737,1877.65,A,2907,50.9391,7126.59,2,9.56358,1.42182,1.274,139.3543,47.272585,True,False,,ok,True,True,578.95282,345.97729,flare_decay,1877.6494,0.35579409,3.9294083,1.2389116,8390.0432,True,True,False,4.3831599,1.7627927,grazing,True,False,True,True,True,ok,True,True,0.44184357,0.79242765,True,0.1061987,1.7389273,17.059526,False,True,,0,22.507114,True,,False,False,True,False,False,,,,not run,,,,,,0,345.97729,2470.8508,1815.3521,578.95282
166584321_1873.8000,166584321,1873.8,A,2946,50.2787,23969.1,1.5,11.2772,0.417952,0.411591,135.45477,32.851635,True,False,,ok,True,True,511.33909,576.94482,flare_decay,1873.8485,0.39673327,7.98867,1.1865677,22993.659,True,True,False,1.9335917,176.36173,,True,False,True,False,True,ok,False,False,0.022846869,0.011153042,True,,,2.0865802,True,True,,0,1.1487109,True,,True,False,False,False,False,,,,not run,,,,,,0,576.94482,2780.9544,1858.2289,511.33909
88064993_1897.4400,88064993,1897.44,A,3069,47.4136,25976.6,6,12.2134,0.824347,0.9,148.04483,22.029836,True,False,,ok,False,False,-124.86611,-266.95294,flare_decay,1897.4449,0.097128464,8.059591,0.00016697028,11424.251,False,True,False,2.3080927,106.48778,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,-266.95294,123.68837,2.2997009,-124.86611
55752977_1875.0400,55752977,1875.04,A,3084,47.0606,32263.5,2,12.705,0.793705,0.594,181.31982,57.222565,True,False,,ok,True,True,265.29691,129.94337,flare_decay,1875.0394,0.44585921,2.8871821,1.1404493,44452.315,True,True,False,3.3643189,1.5595028,grazing,True,False,False,True,True,ok,True,True,0.72670698,0.56399138,True,0.082752887,1.9409698,38.043282,False,True,,0,34.199267,True,,True,False,False,False,False,,,,ok,False,0.99995892,0.39236792,22.724996,34.087494,0,129.94337,1094.0672,854.16241,265.29691
126320052_1880.2500,126320052,1880.25,A,3097,46.7783,8532.95,2,10.0544,1.98773,1.21,134.86207,25.814991,True,False,,ok,True,True,210.01468,150.89734,flare_decay,1880.206,0.091547875,7.8887093,0.83172442,7783.2517,False,True,False,5.0197808,9.6775539,,True,True,True,False,True,ok,False,False,-0.024551457,-0.017076163,True,,,-8.7428207,True,True,,0,-1.1484754,True,,True,False,False,False,False,,,,not run,,,,,,0,150.89734,802.46285,511.26562,210.01468
126234591_1891.3500,126234591,1891.35,A,3119,46.4091,25249.7,4,12.5969,0.831269,0.79,133.29203,25.036698,True,False,,ok,True,True,322.11407,31.944636,flare_decay,1891.371,0.14756234,6.1221776,1.0741175e-05,26335.563,False,True,False,2.542667,34.909447,,True,False,True,False,True,ok,False,False,-0.0061494491,-0.0038281823,True,,,-14.893368,True,True,,0,-0.2853904,True,,True,False,False,False,False,,,,not run,,,,,,0,31.944636,1024.4785,542.97515,322.11407
99253205_1875.1900,99253205,1875.19,A,3202,44.2057,35122.5,3,12.8098,0.782301,0.9,136.63748,42.367706,True,False,,ok,True,True,544.53426,264.372,flare_decay,1875.1855,0.45648468,4.3119714,1.1339445,49061.412,True,True,False,2.9080665,8.1466286,,True,False,True,True,True,ok,False,True,3.8496979,1.6570593,False,1.5340119,153.29887,179.32232,False,True,,1,170.17859,True,,True,False,False,False,False,,,,not run,,,,,,0,264.372,1944.8127,1431.0855,544.53426
88021484_1888.3600,88021484,1888.36,A,3233,43.3188,5482.14,3,10.1332,1.12906,1.19,147.10361,22.181264,True,False,,ok,True,True,318.13888,75.26303,flare_decay,1888.3534,0.06976708,3.5036625,3.5825072e-05,5897.0569,False,True,False,2.8085936,4.8375751,,False,True,False,False,False,ok,False,False,0.12081421,0.19718429,True,,,1.3934152,True,True,,0,5.2335266,True,,True,False,False,False,False,,,,not run,,,,,,0,75.26303,936.0523,640.42578,318.13888
287179718_1871.6500,287179718,1871.65,A,3238,43.1189,35092.2,8,11.6032,1.00351,1.03,149.78967,61.451376,True,False,,ok,True,True,710.8978,418.41917,flare_decay,1871.6507,0.3731706,14.45558,1.0787985,38615.576,True,True,False,3.3625945,198.80779,,False,True,False,False,False,ok,False,False,0.016804907,0.005822759,True,,,2.9546938,True,True,,0,0.72460911,True,,True,False,False,False,False,,,,not run,,,,,,0,418.41917,2328.6375,817.86543,710.8978
117416462_1887.6200,117416462,1887.62,A,3246,43.0463,5502.89,6,10.6516,1.83036,1.25,132.9151,26.26277,True,False,,ok,True,True,290.66924,112.628,flare_decay,1887.6229,0.19189156,7.5691707,1.057951,7831.7062,True,True,False,4.9928242,8.6893191,,True,False,True,False,True,ok,False,False,0.086444997,0.13170003,True,0.22364522,1.3564284,4.2653433,False,True,,0,3.7211373,True,,True,False,False,False,False,,,,not run,,,,,,0,112.628,1103.511,693.4304,290.66924
39051087_1872.8100,39051087,1872.81,A,3254,42.8665,19875.1,4,12.3753,0.938319,1.04,138.67986,40.597349,True,False,,ok,True,True,74.424054,134.97947,flare_decay,1872.8338,0.43126645,3.9546112,1.1939661,29051.566,True,True,False,3.2665755,4.4250619,,False,True,False,False,False,ok,False,False,-0.29669664,-0.24629866,True,,,-62.608643,True,True,,0,-12.718347,True,,True,False,False,False,False,,,,not run,,,,,,0,134.97947,904.03156,543.96903,74.424054
138664783_1895.5000,138664783,1895.5,A,3264,42.5409,6911.02,6,11.3732,1.40961,1.31,136.48503,26.343394,True,False,,ok,True,True,494.66964,162.87673,flare_decay,1895.5071,0.088906268,9.6338452,0.8335125,7327.2981,False,True,False,3.4571196,54.142853,,True,False,True,False,True,ok,False,False,0.013201331,0.015063227,True,,,-1.5029941,True,True,,1,0.56159649,True,,True,False,False,False,False,,,,not run,,,,,,0,162.87673,1413.3275,774.81257,494.66964
840330274_1889.3600,840330274,1889.36,A,3283,42.241,14438.6,6,12.3688,1.30996,1.34,141.93954,23.403028,True,False,,ok,True,True,116.14451,140.69319,flare_decay,1889.3417,0.14473581,7.7049206,0.83974698,18935.87,False,True,False,3.3519808,30.379132,,True,False,True,False,True,ok,False,False,0.10954457,0.092831297,True,0.37298466,3.3222526,13.260389,False,True,,1,4.6272723,True,,True,False,False,False,False,,,,not run,,,,,,0,140.69319,892.79205,581.10901,116.14451
154069246_1881.1900,154069246,1881.19,A,3311,41.4731,19248.9,6,12.8743,1.05876,0.88,208.11061,71.227693,True,False,,ok,True,True,316.46165,113.82209,flare_decay,1881.187,0.17113424,8.424353,0.84282202,25723.14,True,True,False,3.1886233,46.134721,,True,False,True,True,True,ok,True,True,0.78344127,0.67443885,True,0.048361353,1.2636317,37.961618,False,True,,0,32.491738,True,,True,False,False,False,False,,,,ok,False,0.94515947,3.860412e-168,16.575882,46.134721,0,113.82209,913.77501,508.32314,316.46165
8767060_1888.1100,8767060,1888.11,A,3317,41.3585,31085.7,2,11.1612,0.83894,0.811,140.11488,31.952348,True,False,,ok,True,True,312.1009,150.44115,flare_decay,1888.1165,0.30951354,4.7283319,1.0104621,35954.954,True,True,False,2.9029458,10.800523,,True,False,True,True,True,ok,True,True,2.7778047,1.1929799,True,0.79022899,64.421883,106.72758,False,True,,1,114.88584,True,,True,False,False,False,False,,,,ok,False,0.98267092,0.47080583,17.641949,26.462923,0,150.44115,1195.1337,838.05348,312.1009
233161762_1888.4100,233161762,1888.41,A,3337,40.9597,18622.1,1,11.5158,1.44321,1.26,275.279,60.362548,True,False,,ok,True,True,173.47904,125.94168,flare_decay,1888.4166,0.12634749,1.8140205,2.5817153e-07,19318.85,False,False,False,3.7092223,0.13421114,,True,False,False,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,125.94168,972.2717,753.99298,173.47904
8920115_1880.6500,8920115,1880.65,A,3363,40.1429,31594.1,1,11.7703,0.804065,0.98,152.45668,35.921496,True,False,,ok,True,True,285.57931,204.86217,flare_decay,1880.6528,0.43341652,2.6530587,1.1793518,32548.736,True,True,False,2.8592803,1.98369,grazing,False,True,False,False,False,ok,False,False,-0.0077983394,-0.0036266503,True,,,-2.0330959,True,True,,1,-0.31304796,False,"Luisa (V=14.0, 44"")",True,False,False,False,False,,,,not run,,,,,,0,204.86217,1103.8706,737.90087,285.57931
26957251_1878.8600,26957251,1878.86,A,3375,39.8469,5028.41,8,11.0243,1.52388,1.2,149.57711,20.921246,True,False,,ok,True,True,89.947916,38.089878,flare_decay,1878.8672,0.081251503,10.257205,0.84862111,6003.9418,False,True,False,3.8214837,48.387303,,True,True,True,False,True,ok,False,False,0.083757293,0.10552267,True,,,-15.540953,True,True,,1,3.3374685,True,,True,False,False,False,False,,,,not run,,,,,,0,38.089878,514.52243,305.50746,89.947916
459969957_1886.2500,459969957,1886.25,A,3402,39.2474,11786,3,11.8994,0.80494,0.747,254.81691,65.747118,True,True,1274.01,ok,True,True,204.98291,52.780168,flare_decay,1886.249,0.10390699,4.1721484,9.3936281e-06,13072.678,False,True,False,2.4130249,12.919093,,False,True,False,True,True,ok,True,True,0.48967951,0.9416279,True,0.060830261,1.1580667,17.248217,False,True,,0,19.218647,True,,True,True,False,False,False,1274.01,PC,,ok,True,0.028162178,0,15.612904,23.419356,0,52.780168,1005.4643,633.6566,204.98291
160603078_1893.7800,160603078,1893.78,A,3419,38.9387,17084.8,8,12.5952,1.33295,1.15,244.65255,76.891853,True,False,,ok,True,True,582.10948,276.14516,flare_decay,1893.7984,0.41687406,16.950127,1.2278424,19728.599,True,True,False,4.4434934,138.99284,,True,False,True,True,True,ok,False,True,4.7226828,1.8228739,False,1.6370504,205.59263,200.91725,False,True,,0,183.89513,True,,True,False,False,False,False,,,,not run,,,,,,0,276.14516,1164.283,831.72813,582.10948
17300144_1881.1100,17300144,1881.11,A,3458,38.2193,32956.1,1.5,12.8972,1.04531,0.99,160.33119,36.63186,True,False,,ok,True,True,96.637275,76.590587,flare_decay,1881.1256,0.44576655,2.1994319,1.1365283,45354.942,True,True,False,3.7371332,0.46533107,grazing,False,True,False,False,False,ok,False,False,-0.1022553,-0.13323642,True,,,-1.5704301,True,True,,0,-3.9081261,True,,True,False,False,False,False,,,,not run,,,,,,0,76.590587,490.41511,396.62416,96.637275
259166949_1893.7000,259166949,1893.7,A,3483,37.7443,14048.7,4,12.008,1.1741,1.14,291.97748,68.212674,True,False,,ok,True,True,332.7235,101.24436,flare_decay,1893.709,0.13007785,7.0123542,0.84010639,15374.489,False,True,False,3.1299241,28.126361,,True,False,True,True,True,ok,True,True,0.76737918,0.78617437,True,0.078159957,1.8982909,25.787177,False,True,,0,28.96419,True,,True,False,False,False,False,,,,ok,False,0.99316492,2.0549306e-92,22.469186,33.703779,0,101.24436,830.57088,522.07656,332.7235
86118803_1873.5500,86118803,1873.55,A,3577,36.0361,18997.2,1.5,11.8916,1.32112,1.25,140.21697,23.269493,True,False,,ok,True,True,179.26775,75.584661,flare_decay,1873.5674,0.1395443,1.9528925,0.35056259,22918.95,False,False,False,3.4441686,0.38381314,,False,True,False,,False,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,75.584661,694.57394,529.69839,179.26775
91987762_1894.2500,91987762,1894.25,A,3645,34.8682,2879.71,3,7.4098,1.61034,1.24,144.5556,23.546925,True,True,1898.01,ok,True,True,350.32863,53.667524,flare_decay,1894.2553,0.049887772,4.1069856,8.6616266e-13,3015.9634,False,True,False,3.8785877,2.9268134,,True,False,False,False,True,ok,False,False,0.28731369,0.81314554,True,0.085868014,1.0153738,11.754097,False,True,,0,10.018111,True,,True,True,False,False,False,1898.01,CP,91987762.01,ok,False,0.67860392,0,23.780856,35.671285,0,53.667524,1467.7142,962.5009,350.32863
126316425_1881.7500,126316425,1881.75,A,3656,34.6662,8224.06,2,10.9312,1.31473,1.03,134.40025,25.965899,True,False,,ok,True,True,94.232348,82.838867,flare_decay,1881.7524,0.38073419,5.741083,1.270449,7836.7408,True,True,False,4.4307599,5.4203475,,True,False,True,False,True,ok,False,False,0.060978055,0.056881165,True,,,-1.0333319,True,True,,0,2.1138774,True,,True,False,False,False,False,,,,not run,,,,,,0,82.838867,349.25374,224.86024,94.232348
441739020_1873.1600,441739020,1873.16,A,3682,34.3839,5044.95,3,9.4682,1.31225,1.258,259.01734,72.161158,True,True,1670.01,ok,True,True,787.85967,147.47729,flare_decay,1873.1315,0.068795707,4.9834232,1.9271866e-12,5734.0671,False,True,False,3.2016855,9.4157776,,True,False,True,True,True,ok,True,True,0.63626263,0.88020281,True,0.084090798,1.8774905,19.26583,False,True,,2,21.877191,True,,True,True,False,False,False,1670.01;1670.02;1670.03,CP;CP;PC,441739020.03,ok,True,0.11341539,0,24.629859,36.944788,0,147.47729,2804.9373,1764.3596,787.85967
272745733_1886.6900,272745733,1886.69,A,3688,34.2559,11945.4,24,10.6213,1.10013,1.165,235.78561,68.048819,True,False,,ok,True,False,751.33675,-442.77127,step,1886.7782,0.39874124,42.421042,1.2603022,11606.239,True,True,False,3.6041345,4080.9771,,True,True,True,False,True,ok,False,False,0.29084201,1.1717158,True,0.67775148,16.780535,3.6271994,False,True,,0,9.9630548,True,,True,False,False,False,False,,,,not run,,,,,,0,-442.77127,3364.3152,751.33675,791.23124
139418042_1871.9600,139418042,1871.96,A,3696,34.1523,21715.1,3,12.7662,0.851734,0.92,154.3551,34.974489,True,False,,ok,True,True,19.13058,148.48913,flare_decay,1871.9647,0.42265771,6.6537305,1.2123885,23630.83,True,True,False,3.070147,25.46146,,True,False,True,False,True,ok,False,False,-0.044355755,-0.025781145,True,,,-35.46198,True,True,,0,-1.5148511,True,,True,False,False,False,False,,,,not run,,,,,,0,148.48913,623.01678,420.48825,19.13058
8920135_1880.1100,8920135,1880.11,A,3700,34.1056,6353.58,1.5,9.9294,1.69485,1.19,152.62582,35.853369,True,False,,ok,True,True,103.29376,59.17122,flare_decay,1880.1244,0.40659828,2.9740318,1.3031347,7238.0203,True,True,False,5.5471238,0.17619529,grazing,False,True,False,False,False,ok,False,False,-0.054359501,-0.04819815,True,,,-1.1602505,True,True,,0,-1.8539634,False,"Luisa (V=14.0, 54"")",True,False,False,False,False,,,,not run,,,,,,0,59.17122,405.25276,311.54942,103.29376
138687398_1873.4600,138687398,1873.46,A,3703,33.9961,23442.8,3,12.7976,1.05531,0.96,136.7692,25.352265,True,False,,ok,True,True,86.786849,39.212723,flare_decay,1873.4665,0.15814542,4.827119,0.76186938,24725.407,False,True,False,3.053061,9.8737324,,True,False,False,False,True,ok,False,False,0.05869913,0.057342262,True,,,-20.43352,True,True,,0,1.9955415,True,,True,False,False,False,False,,,,not run,,,,,,0,39.212723,500.98877,270.95834,86.786849
353933308_1892.5800,353933308,1892.58,A,3746,33.389,4240.48,8,10.5087,2.45172,1.4,157.60021,37.974093,True,False,,ok,True,True,274.20916,18.977753,flare_decay,1892.5886,0.064025856,8.6367104,7.6851167e-10,4966.8209,False,True,False,5.7503068,8.4273093,,False,,,False,False,ok,False,False,0.028316124,0.030315671,True,,,-14.824798,True,True,,0,0.94544706,True,,True,False,False,False,False,,,,not run,,,,,,0,18.977753,740.72071,500.18556,274.20916
353933310_1892.4000,353933310,1892.4,A,3749,33.3102,3075.84,6,9.9123,2.20564,1.23,157.66572,37.96009,True,False,,ok,True,True,64.784664,114.31971,flare_decay,1892.3665,0.35491418,7.4678324,1.2777179,4241.3856,True,True,False,6.8806984,3.1245678,,True,True,True,False,True,ok,False,False,-0.039325149,-0.064031888,True,,,0.12650896,True,True,,0,-1.3099286,True,,True,False,False,False,False,,,,not run,,,,,,0,114.31971,709.3976,398.05507,64.784664
233738446_1883.3600,233738446,1883.36,A,3770,33.0001,15140.7,3,11.6268,0.269357,0.24209,277.79139,65.408642,True,False,,ok,True,True,614.52461,223.48555,flare_decay,1883.3731,0.21951169,6.58018,0.9990598,18398.808,True,True,False,1.2985041,325.37566,,True,False,True,True,True,ok,False,True,4.4391034,1.4789398,False,1.6311569,122.2725,102.32906,False,False,233738447,0,146.49086,True,,True,True,False,False,False,,,233738446.01,not run,,,,,,0,223.48555,1773.8025,1057.539,614.52461
67597890_1891.4100,67597890,1891.41,A,3828,32.4469,19366.1,4,12.8256,0.90281,1.02,131.75022,37.587003,True,False,,ok,True,True,116.33218,59.824198,flare_decay,1891.4118,0.41560133,6.3519287,1.2050928,23510.461,True,True,False,3.1286656,20.930164,,True,False,True,False,True,ok,False,False,0.030422755,0.025896552,True,,,1.9504166,True,True,,0,0.98712408,True,,True,False,False,False,False,,,,not run,,,,,,0,59.824198,410.44078,274.35237,116.33218
21551964_1890.1600,21551964,1890.16,A,3837,32.3502,5405.2,6,11.3984,1.56705,1.13,134.38325,43.146175,True,False,,ok,True,True,165.8225,108.4773,flare_decay,1890.1674,0.38638588,7.9215919,1.2800376,7424.7127,True,True,False,5.1424411,9.1284152,,True,False,True,False,True,ok,False,False,-0.095575828,-0.090978814,True,,,-14.406748,True,True,,0,-3.0918972,True,,True,False,False,False,False,,,,not run,,,,,,0,108.4773,532.42908,358.45553,165.8225
233738472_1883.3600,233738472,1883.36,A,3849,32.2444,14151,3,11.2637,1.02762,0.983,277.79581,65.464073,True,False,,ok,True,True,438.05892,211.15087,flare_decay,1883.3743,0.4062222,6.7387628,1.238017,16112.76,True,True,False,3.5817471,16.655786,,True,False,True,True,True,ok,False,True,6.8423864,1.8160309,False,1.5520985,144.90485,134.43026,False,True,,0,220.62864,True,,True,False,False,False,False,,,,not run,,,,,,0,211.15087,1384.5701,826.50192,438.05892
91844775_1890.7600,91844775,1890.76,A,3856,32.1588,25993.8,1.5,12.5396,0.501929,0.499959,141.60693,23.494051,True,False,,ok,True,True,56.319181,71.273314,flare_decay,1890.7584,0.43293373,2.3527237,1.1749183,33363.158,True,True,False,2.2328141,2.9181153,,True,False,True,False,True,ok,False,False,0.04083804,0.05028772,True,,,1.0071201,True,True,,0,1.3133023,True,,True,False,False,False,False,,,,not run,,,,,,0,71.273314,366.29936,214.43704,56.319181
156458527_1890.6400,156458527,1890.64,A,3928,31.3943,8335.29,4,11.068,1.15441,2.12,216.78508,72.963872,True,False,,ok,True,True,385.33569,240.77274,flare_decay,1890.6539,0.38593286,10.897589,1.266711,8957.1911,True,True,False,3.0690758,112.00584,,True,False,True,True,True,ok,False,True,0.94850193,0.71834457,True,0.92015958,24.912419,32.22284,False,False,156458529,0,29.777554,True,,True,False,False,False,False,,,,not run,,,,,,0,240.77274,882.20511,624.4075,385.33569
166554263_1882.0100,166554263,1882.01,A,3942,31.1743,19708.5,1.5,12.3722,0.885352,1,134.95078,30.211863,True,False,,ok,True,True,69.791428,56.958679,flare_decay,1882.0098,0.15115816,1.9685989,0.67595578,24099.731,False,False,False,2.5112868,1.183532,,True,False,False,,True,not run,,,,,,,,,,,,,,,,,,,,,,,,not run,,,,,,0,56.958679,649.93137,472.74072,69.791428
166178400_1895.7100,166178400,1895.71,A,3961,31.0082,6977.95,3,11.4434,1.4831,1.08,217.33707,65.930118,True,True,7090.01,ok,True,True,78.987992,19.64054,flare_decay,1895.712,0.10759999,4.357648,0.91000873,8938.6637,True,True,False,3.9461392,3.3309157,,True,False,True,True,True,ok,True,True,0.37772631,0.66171875,True,0.071945069,1.2545128,15.510531,False,True,,0,11.712613,True,,True,True,False,False,False,7090.01,APC,166178400.01,ok,False,0.71815715,0,25.241315,37.861973,0,19.64054,235.83729,162.61452,78.987992
188397382_1874.8800,188397382,1874.88,A,3979,30.8302,21310.1,1,12.0146,0.846796,0.9,132.50746,37.543815,True,False,,ok,True,True,20.743557,16.273413,flare_decay,1874.8785,0.42497563,0.9368637,1.1284695,41488.579,True,True,False,3.0798071,0.054788288,grazing,False,True,False,False,False,ok,False,False,-0.16230879,-0.040411377,True,,,-0.40333818,True,True,,0,-5.0040126,True,,True,False,False,False,False,,,,not run,,,,,,0,16.273413,640.74133,549.87229,20.743557
