key,tic,trial,t0,depth_ppm,duration_h,expected_snr,recovered,plausible,detected,det_snr,dbic_alt,dbic_box,best_alt,shape_strict_box,edge_lc,edge_pixels,centroid,neighbours,pixel_confirm,pixel_snr_ratio,pixel_depth_ratio,fpp_value,nfpp_value,shape,duration,edge,pixels,asteroid,catalogue,fpp
8884909_0,8884909,0,2626.76,1405.98,24,7.17288,0,True,,,,,,,,,,,,,,,,,,,,,,
8884909_1,8884909,1,2626.97,4249.77,4,9.36877,1,True,True,8.66715,31.7025,-3.94848,flare_decay,True,True,True,True,True,True,1.63217,1.09371,0.116754,0,True,True,True,True,True,True,True
8884909_2,8884909,2,2627.82,20144.2,4,44.4087,1,True,True,47.2015,468.124,29.6108,flare_decay,True,True,True,True,True,True,1.41722,0.934034,,,True,True,True,True,True,True,
8884909_3,8884909,3,2628.77,21809,8,56.083,1,True,True,55.4525,1455.92,51.3939,flare_decay,True,True,True,True,True,True,1.39132,0.959548,,,True,True,True,True,True,True,
8884909_4,8884909,4,2626.87,3495.03,2,6.09904,0,False,,,,,,,,,,,,,,,,,,,,,,
8884909_5,8884909,5,2633.99,20582,2,35.9169,1,False,True,36.7645,330.437,18.4659,flare_decay,True,True,True,True,True,True,1.02741,0.957579,,,True,False,True,True,,True,
8884909_6,8884909,6,2621.09,8680.18,8,22.3215,1,True,True,22.329,109.92,10.3759,flare_decay,True,True,True,True,True,True,1.23428,1.08446,,,True,True,True,True,True,True,
8884909_7,8884909,7,2634.14,2689.94,16,9.01943,0,True,,,,,,,,,,,,,,,,,,,,,,
8884909_8,8884909,8,2631.97,8796.85,1,11.5648,1,False,True,11.4164,3.62131,-7.82875,flare_decay,False,True,True,True,True,True,1.01891,0.918341,,,False,False,True,True,,True,
8884909_9,8884909,9,2626.82,3377.35,8,8.68504,0,True,,,,,,,,,,,,,,,,,,,,,,
8884909_10,8884909,10,2634.78,1174.14,16,3.9369,0,True,,,,,,,,,,,,,,,,,,,,,,
8884909_11,8884909,11,2618.54,8342.96,2,14.559,1,False,True,15.9068,40.2263,3.04652,flare_decay,True,True,True,True,True,True,0.963694,0.938038,,,True,False,True,True,,True,
8884909_12,8884909,12,2611.88,23618.5,2,41.2158,1,False,True,40.2015,260.805,19.9256,flare_decay,True,True,True,True,True,True,1.35329,0.972394,,,True,False,True,True,,True,
8884909_13,8884909,13,2612.7,8055.3,4,17.7582,1,True,True,19.9717,91.3647,4.75853,flare_decay,True,True,True,True,True,True,0.848605,0.943095,,,True,True,True,True,True,True,
8884909_14,8884909,14,2616.15,8883.54,4,19.5841,1,True,True,18.7202,92.5559,6.43119,flare_decay,True,True,True,True,True,True,1.02321,0.899346,,,True,True,True,True,True,True,
8884909_15,8884909,15,2626.43,9855.82,24,50.2814,1,True,True,24.4668,16.5126,42.5054,flare_decay,True,False,True,True,True,True,2.07251,0.931079,,,True,True,True,True,True,True,
8884909_16,8884909,16,2614.01,15998.4,1,21.0323,1,False,True,20.781,64.9309,9.11361,flare_decay,True,True,True,True,True,True,1.04186,0.945061,,,True,False,True,True,,True,
8884909_17,8884909,17,2621.08,16961,4,37.3913,1,True,True,37.3915,286.478,-0.883135,flare_decay,True,True,True,True,True,True,1.5198,0.9732,,,True,True,True,True,True,True,
8884909_18,8884909,18,2626.89,5175.96,8,13.3102,1,True,True,10.1939,44.9361,-6.78938,step,False,True,True,True,True,True,1.70517,1.05487,,,True,True,True,True,True,True,
8884909_19,8884909,19,2621.15,1243.73,24,6.34511,0,True,,,,,,,,,,,,,,,,,,,,,,
10074126_0,10074126,0,2631.47,2982.13,1,4.04683,0,False,,,,,,,,,,,,,,,,,,,,,,
10074126_1,10074126,1,2621.6,1507.54,24,15.62,0,True,,,,,,,,,,,,,,,,,,,,,,
10074126_2,10074126,2,2620.4,1863.95,8,8.44655,1,True,True,8.99237,-6.64308,-7.03104,step,False,True,True,True,True,True,0.706891,0.948445,,,False,True,True,True,,True,
10074126_3,10074126,3,2629.27,12036.1,2,24.1193,1,False,True,22.6098,123.018,15.2928,flare_decay,True,True,True,True,True,True,0.866963,0.967244,,,True,False,True,True,,True,
10074126_4,10074126,4,2627.81,4703.73,8,21.3151,1,True,True,19.8386,45.0395,-10.2102,flare_decay,False,True,True,True,True,True,0.785721,1.03912,,,True,True,True,True,True,True,
10074126_5,10074126,5,2617.55,24154.8,2,48.4042,1,False,True,47.3974,381.331,-31.3769,flare_decay,False,True,True,True,True,True,1.17513,0.923883,,,True,False,True,True,,True,
10074126_6,10074126,6,2635.08,1062.46,4,3.23381,0,True,,,,,,,,,,,,,,,,,,,,,,
10074126_7,10074126,7,2634.73,3595.55,24,37.2545,1,True,True,41.8169,53.734,-9.41725,flare_decay,False,True,True,True,True,True,0.497985,0.86931,,,True,True,True,True,True,True,
10074126_8,10074126,8,2610.77,32164.1,1,43.6476,1,False,True,43.7856,373.812,5.261,flare_decay,True,True,True,True,True,True,0.996342,0.912866,,,True,False,True,True,,True,
10074126_9,10074126,9,2630.9,5801.65,2,11.626,1,False,True,11.9211,14.158,-2.39073,flare_decay,True,True,True,True,True,True,0.836812,1.02911,,,True,False,True,True,,True,
10074126_10,10074126,10,2617.73,5004.8,8,22.6795,1,True,True,22.5198,76.4763,-4.03777,flare_decay,True,True,True,True,True,True,0.911045,0.987931,,,True,True,True,True,True,True,
10074126_11,10074126,11,2617.82,1060.7,24,10.9902,0,True,,,,,,,,,,,,,,,,,,,,,,
10074126_12,10074126,12,2617.67,3681.85,8,16.6844,1,True,True,15.7692,11.9061,-8.23813,flare_decay,False,True,True,True,True,True,1.07735,1.03048,0.436632,0,True,True,True,True,True,True,True
10074126_13,10074126,13,2628.15,3186.21,4,9.69788,1,True,True,8.89545,0.386786,-5.76834,flare_decay,False,True,True,True,True,True,0.787592,1.00205,,,False,True,True,True,,True,
10074126_14,10074126,14,2615.26,5173.1,8,23.4421,1,True,True,21.9578,64.731,1.30854,flare_decay,True,True,True,True,True,True,0.715732,0.76042,,,True,True,True,True,True,True,
10074126_15,10074126,15,2629.48,4422.48,2,8.86227,1,False,True,8.02542,-2.32312,-3.59066,flare_decay,False,True,True,True,True,True,0.603121,0.723377,,,False,True,True,True,,True,
10074126_16,10074126,16,2627.2,6145.72,16,40.4083,1,True,True,39.7494,147.094,5.02362,flare_decay,True,True,True,True,True,True,0.653833,0.944248,,,True,True,True,True,True,True,
10074126_17,10074126,17,2618.62,3855.64,4,11.7354,1,True,True,12.3646,6.34536,-12.1241,flare_decay,False,True,True,True,True,True,0.642003,0.896214,,,False,True,True,True,,True,
10074126_18,10074126,18,2630.8,24187.9,1,32.8237,1,False,True,31.1242,120.167,-17.9409,flare_decay,False,True,True,True,True,True,1.0963,0.883524,,,True,False,True,True,,True,
10074126_19,10074126,19,2614.48,1197.26,8,5.42545,0,True,,,,,,,,,,,,,,,,,,,,,,
16183813_0,16183813,0,2633.7,1717.11,4,10.057,1,False,True,10.6856,8.25885,-5.05963,flare_decay,False,True,True,True,True,True,0.540072,0.873257,,,False,False,True,True,,True,
16183813_1,16183813,1,2615.51,1467.01,8,11.6681,1,True,True,10.9842,3.9246,-9.15573,flare_decay,False,True,True,True,True,True,1.07056,0.954516,,,False,True,True,True,,True,
16183813_2,16183813,2,2635.29,1510.67,1,4.26749,0,False,,,,,,,,,,,,,,,,,,,,,,
16183813_3,16183813,3,2631.79,1153.21,24,18.8426,1,True,True,17.7176,41.1164,1.97522,flare_decay,True,True,True,True,True,True,1.04818,1.104,,,True,True,True,True,True,True,
16183813_4,16183813,4,2626.87,1247.13,4,7.30441,0,False,,,,,,,,,,,,,,,,,,,,,,
16183813_5,16183813,5,2634.7,3395.38,16,40.5931,1,True,True,40.5969,268.626,12.9899,flare_decay,True,True,True,True,True,True,0.880626,0.907006,,,True,True,True,True,True,True,
16183813_6,16183813,6,2631.85,4988.49,2,21.0971,1,False,True,23.0166,59.0024,-2.71742,flare_decay,True,True,True,True,True,True,0.740456,1.00693,,,True,False,True,True,,True,
16183813_7,16183813,7,2629.13,2214.89,16,26.4798,1,True,True,23.4002,52.7161,-9.90647,flare_decay,False,True,True,True,True,True,1.02323,1.09023,,,True,True,True,True,True,True,
16183813_8,16183813,8,2632.65,852.323,16,10.1898,0,True,,,,,,,,,,,,,,,,,,,,,,
16183813_9,16183813,9,2618.84,2304.94,16,27.5564,1,True,True,30.0429,135.656,3.15201,flare_decay,True,True,True,True,True,True,0.746281,0.89312,,,True,True,True,True,True,True,
16183813_10,16183813,10,2617.44,728.541,4,4.26703,0,False,,,,,,,,,,,,,,,,,,,,,,
16183813_11,16183813,11,2628.33,2667.69,2,11.2821,1,False,True,11.4506,23.7014,2.04091,flare_decay,True,True,True,True,True,True,0.802934,0.922898,,,True,False,True,True,,True,
16183813_12,16183813,12,2630.29,3159.99,24,51.6318,1,True,True,50.1274,405.082,36.3548,flare_decay,True,True,True,True,True,True,0.65798,0.813405,,,True,True,True,True,True,True,
16183813_13,16183813,13,2620.13,369.733,24,6.04116,0,True,,,,,,,,,,,,,,,,,,,,,,
16183813_14,16183813,14,2616.15,1519.75,4,8.90113,1,False,True,9.59934,12.3379,-0.948758,flare_decay,True,True,True,True,True,True,0.681534,0.860156,,,True,False,True,True,,True,
16183813_15,16183813,15,2633.97,4038.68,16,48.2839,1,True,True,42.6343,356.641,4.6651,flare_decay,True,True,True,True,True,True,0.984976,0.995736,,,True,True,True,True,True,True,
16183813_16,16183813,16,2633.25,866.422,4,5.0746,0,False,,,,,,,,,,,,,,,,,,,,,,
16183813_17,16183813,17,2616.54,655.897,4,3.84156,0,False,,,,,,,,,,,,,,,,,,,,,,
16183813_18,16183813,18,2613.89,1734.29,2,7.33458,0,False,,,,,,,,,,,,,,,,,,,,,,
16183813_19,16183813,19,2635.97,1103.43,8,8.77629,0,True,,,,,,,,,,,,,,,,,,,,,,
16779771_0,16779771,0,2621.18,1283.26,8,3.40168,0,True,,,,,,,,,,,,,,,,,,,,,,
16779771_1,16779771,1,2632.86,1886.71,4,3.68288,0,False,,,,,,,,,,,,,,,,,,,,,,
16779771_2,16779771,2,2610.71,22435.8,2,32.1518,1,False,True,33.6725,188.405,-32.4792,flare_decay,False,True,True,True,True,True,1.13126,0.90624,,,True,False,True,True,,True,
16779771_3,16779771,3,2612.53,1286.93,8,3.4114,0,True,,,,,,,,,,,,,,,,,,,,,,
16779771_4,16779771,4,2628.02,14981,8,39.7117,1,True,True,38.6331,654.324,23.5256,flare_decay,True,True,True,True,True,True,1.62609,0.953421,,,True,True,True,True,True,True,
16779771_5,16779771,5,2633.22,4909.36,24,30.3369,1,True,True,26.8346,115.295,11.0615,flare_decay,True,True,True,True,True,True,0.84866,0.865847,,,True,True,True,True,True,True,
16779771_6,16779771,6,2617.13,8200.97,1,8.8466,1,False,True,9.26485,16.7363,-1.62832,flare_decay,True,True,True,True,True,True,0.93902,1.0217,,,True,False,True,True,,True,
16779771_7,16779771,7,2616.02,1635.52,8,4.33544,0,True,,,,,,,,,,,,,,,,,,,,,,
16779771_8,16779771,8,2635.86,511.692,24,3.16195,0,True,,,,,,,,,,,,,,,,,,,,,,
16779771_9,16779771,9,2611.41,1596.93,4,3.11723,0,False,,,,,,,,,,,,,,,,,,,,,,
16779771_10,16779771,10,2620.97,7964.54,8,21.1124,1,True,True,22.3903,66.0273,7.96928,flare_decay,True,True,True,True,True,True,0.829606,0.802952,,,True,True,True,True,True,True,
16779771_11,16779771,11,2632.22,21570.7,8,57.1796,1,True,True,53.6726,633.795,27.5183,flare_decay,True,True,True,True,True,True,1.32309,0.945222,,,True,True,True,True,True,True,
16779771_12,16779771,12,2620.18,4652.82,8,12.3337,1,True,True,11.0601,24.4194,-12.996,flare_decay,False,True,True,True,True,True,0.978212,0.902756,,,True,True,True,True,True,True,
16779771_13,16779771,13,2616.87,3322.11,24,20.5286,1,True,True,17.6096,58.9906,-1.29489,flare_decay,True,True,True,True,True,True,0.960272,0.944584,,,True,True,True,True,True,True,
16779771_14,16779771,14,2615.7,1932.39,24,11.941,0,True,,,,,,,,,,,,,,,,,,,,,,
16779771_15,16779771,15,2616.61,9949.92,2,14.2588,1,False,True,13.5203,64.9742,6.35051,flare_decay,True,True,True,True,True,True,1.0586,0.884579,,,True,False,True,True,,True,
16779771_16,16779771,16,2610.9,1693.03,8,4.48788,1,True,True,10.6154,5.90514,-0.969964,step,False,True,True,True,True,True,0.92181,0.88468,,,False,True,True,True,,True,
16779771_17,16779771,17,2632.04,6134.18,8,16.2605,1,True,True,15.6914,50.9962,-3.38309,flare_decay,True,True,True,True,True,True,1.31688,0.944,,,True,True,True,True,True,True,
16779771_18,16779771,18,2629.57,2100.54,8,5.56811,0,True,,,,,,,,,,,,,,,,,,,,,,
16779771_19,16779771,19,2629.87,3117.51,2,4.46757,0,False,,,,,,,,,,,,,,,,,,,,,,
24004202_0,24004202,0,2619.22,3234.34,24,16.9521,1,True,True,13.4881,42.0198,-5.66933,flare_decay,True,True,True,True,True,True,0.864428,0.862007,,,True,True,True,True,True,True,
24004202_1,24004202,1,2616.54,4068.05,16,15.4427,1,True,True,14.1151,50.2863,-2.03123,flare_decay,True,True,True,True,True,True,1.02546,0.913456,,,True,True,True,True,True,True,
24004202_2,24004202,2,2633.65,3315.38,8,7.65348,0,True,,,,,,,,,,,,,,,,,,,,,,
24004202_3,24004202,3,2613.14,7729.5,24,40.5124,1,True,True,35.0594,270.402,19.6641,flare_decay,True,True,True,True,True,True,0.598883,0.76853,,,True,True,True,True,True,True,
24004202_4,24004202,4,2627.06,2216.58,4,3.8692,0,True,,,,,,,,,,,,,,,,,,,,,,
24004202_5,24004202,5,2631.77,3028.8,1,3.10295,0,False,,,,,,,,,,,,,,,,,,,,,,
24004202_6,24004202,6,2631.49,7800.24,2,11.1603,1,False,True,11.2985,8.47369,-7.12829,flare_decay,False,True,True,True,True,True,0.939705,0.917253,,,False,False,True,True,,True,
24004202_7,24004202,7,2611.06,17682.8,2,25.2999,1,False,True,24.223,83.4236,5.61062,flare_decay,True,True,True,True,True,True,1.03943,0.939327,,,True,False,True,True,,True,
24004202_8,24004202,8,2627.2,8557.22,24,44.8507,1,True,True,41.4602,417.487,30.4721,flare_decay,True,True,True,True,True,True,0.837909,1.02185,,,True,True,True,True,True,True,
24004202_9,24004202,9,2617.49,17130.9,4,29.9032,1,True,True,31.4104,296.926,20.1901,flare_decay,True,True,True,True,True,True,1.15525,0.865409,,,True,True,True,True,True,True,
24004202_10,24004202,10,2635.25,26388.9,2,37.7561,1,False,True,38.9308,211.501,-7.06829,flare_decay,False,True,True,True,True,True,1.14658,0.892041,,,True,False,True,True,,True,
24004202_11,24004202,11,2616.69,9429.01,8,21.7667,1,True,True,21.2711,141.712,8.0729,flare_decay,True,True,True,True,True,True,1.05979,0.901778,,,True,True,True,True,True,True,
24004202_12,24004202,12,2634.92,18695.8,8,43.1588,1,True,True,41.3995,515.484,13.6381,flare_decay,True,True,True,True,True,True,1.18948,0.924844,,,True,True,True,True,True,True,
24004202_13,24004202,13,2615.53,10789.3,1,11.0534,1,False,True,10.4947,11.636,-4.90507,flare_decay,True,True,True,True,True,True,1.03536,0.794577,,,True,False,True,True,,True,
24004202_14,24004202,14,2621.61,20094.9,2,28.751,0,False,,,,,,,,,,,,,,,,,,,,,,
24004202_15,24004202,15,2628.18,17512.7,2,25.0564,1,False,True,24.1999,67.7721,-6.9906,flare_decay,False,True,True,True,True,True,0.780255,0.858365,,,True,False,True,True,,True,
24004202_16,24004202,16,2629.15,2246.14,4,3.9208,0,True,,,,,,,,,,,,,,,,,,,,,,
24004202_17,24004202,17,2617.57,1506.38,8,3.47745,0,True,,,,,,,,,,,,,,,,,,,,,,
24004202_18,24004202,18,2612.99,1601.3,8,3.69657,0,True,,,,,,,,,,,,,,,,,,,,,,
24004202_19,24004202,19,2635.08,3571.61,24,18.7198,1,True,True,20.6502,59.4368,5.97797,flare_decay,True,True,True,True,True,True,0.632174,0.804452,,,True,True,True,True,True,True,
27036892_0,27036892,0,2626.11,1355.94,24,8.83649,0,True,,,,,,,,,,,,,,,,,,,,,,
27036892_1,27036892,1,2633.4,2071.48,8,7.14973,0,True,,,,,,,,,,,,,,,,,,,,,,
27036892_2,27036892,2,2629.06,1042.83,16,6.01072,0,True,,,,,,,,,,,,,,,,,,,,,,
27036892_3,27036892,3,2632.41,8912.7,1,11.6287,1,False,True,11.586,31.6276,3.62283,flare_decay,True,True,True,True,True,True,1.04161,0.973346,,,True,False,True,True,,True,
27036892_4,27036892,4,2620.48,18533.7,1,24.1815,1,False,True,24.8006,126.357,5.8471,flare_decay,True,True,True,True,True,True,0.808119,0.912167,,,True,False,True,True,,True,
27036892_5,27036892,5,2634.39,1583.93,16,9.12958,1,True,True,8.75013,8.26201,-5.7098,step,False,True,True,True,False,True,0.614606,0.584915,,,False,True,True,False,,True,
27036892_6,27036892,6,2615.46,829.525,16,4.78128,0,True,,,,,,,,,,,,,,,,,,,,,,
27036892_7,27036892,7,2615.31,3487.11,4,8.11455,1,True,True,8.86657,14.191,-4.88195,flare_decay,True,True,True,True,True,True,1.0143,0.808966,0.251913,0,True,True,True,True,True,True,True
27036892_8,27036892,8,2629.79,9313.65,4,21.673,1,True,True,21.4167,105.803,-2.68246,flare_decay,True,True,True,True,True,True,1.05448,0.962838,,,True,True,True,True,True,True,
27036892_9,27036892,9,2613.2,6886.75,24,44.8799,1,True,True,37.1797,325.898,11.4223,flare_decay,True,True,True,True,True,True,0.913835,0.830516,,,True,True,True,True,True,True,
27036892_10,27036892,10,2618.64,2012.58,8,6.94643,0,True,,,,,,,,,,,,,,,,,,,,,,
27036892_11,27036892,11,2614.88,4412.05,4,10.2669,1,True,True,10.0082,36.2747,-1.58485,flare_decay,True,True,True,True,True,True,0.582477,0.597881,,,True,True,True,True,True,True,
27036892_12,27036892,12,2614.95,8975.26,24,58.4904,1,True,True,42.9324,506.195,4.01228,flare_decay,True,True,True,True,True,True,0.910122,0.894261,,,True,True,True,True,True,True,
27036892_13,27036892,13,2630.38,3412.15,4,7.94012,1,True,True,8.30363,5.57141,-4.13637,flare_decay,False,True,True,True,True,True,0.543333,0.601907,,,False,True,True,True,,True,
27036892_14,27036892,14,2612.75,5426.17,8,18.7284,1,True,True,19.5504,69.8615,0.167709,flare_decay,True,True,True,True,True,True,0.958303,0.880414,,,True,True,True,True,True,True,
27036892_15,27036892,15,2612.31,4011.53,1,5.23397,0,False,,,,,,,,,,,,,,,,,,,,,,
27036892_16,27036892,16,2632.04,5023.26,16,28.9535,1,True,True,24.1112,102.754,-16.2779,flare_decay,False,True,True,True,True,True,0.886434,0.888889,,,True,True,True,True,True,True,
27036892_17,27036892,17,2617.04,670.409,24,4.36896,0,True,,,,,,,,,,,,,,,,,,,,,,
27036892_18,27036892,18,2612.86,4531.16,2,8.22181,1,False,True,8.34077,4.12732,-2.06084,flare_decay,False,True,True,True,True,True,0.763661,0.64949,,,False,False,True,True,,True,
27036892_19,27036892,19,2621.52,3588.04,8,12.3841,1,True,True,8.952,-2.56374,-2.67758,step,False,False,False,True,True,False,,,,,False,True,False,False,,True,
27072954_0,27072954,0,2619.79,29071.9,1,48.48,1,False,True,49.7446,686.386,-9.58437,flare_decay,False,True,True,True,True,True,1.02062,0.902588,,,True,False,True,True,,True,
27072954_1,27072954,1,2626.58,3484.08,24,12.1955,0,True,,,,,,,,,,,,,,,,,,,,,,
27072954_2,27072954,2,2634.15,6893.01,24,24.128,1,True,True,19.5835,768.317,46.1658,flare_decay,True,True,True,True,True,True,3.92667,1.05811,,,True,True,True,True,False,True,
27072954_3,27072954,3,2627.36,1329.56,24,4.65395,0,True,,,,,,,,,,,,,,,,,,,,,,
27072954_4,27072954,4,2615.47,14611.5,1,24.366,1,False,True,24.5772,212.653,29.5821,flare_decay,True,True,True,True,True,True,1.42447,0.969931,,,True,False,True,True,,True,
27072954_5,27072954,5,2632.58,1259,8,3.46122,0,True,,,,,,,,,,,,,,,,,,,,,,
27072954_6,27072954,6,2631.39,6836.46,4,16.0488,1,True,True,18.4368,157.867,15.5282,flare_decay,True,True,True,True,True,True,1.93073,0.930556,,,True,True,True,True,True,True,
27072954_7,27072954,7,2635.63,2629.35,16,8.60324,1,True,True,10.3253,70.1632,31.1056,flare_decay,True,False,False,True,True,False,,,,,True,True,False,False,,True,
27072954_8,27072954,8,2611.22,6272.98,1,10.4608,1,False,True,9.92142,35.2956,-2.73004,flare_decay,True,True,True,True,True,True,2.83185,0.980144,,,True,False,True,True,,True,
27072954_9,27072954,9,2629.12,9511.28,2,19.2984,1,True,True,18.4603,98.575,-5.27577,flare_decay,True,True,True,True,True,True,1.42753,0.934694,,,True,True,True,True,True,True,
27072954_10,27072954,10,2629.02,5115.84,4,12.0096,1,True,True,12.202,72.5263,-5.5032,flare_decay,True,True,True,True,True,True,1.49807,0.9344,,,True,True,True,True,True,True,
27072954_11,27072954,11,2630.96,2547.72,24,8.91793,0,True,,,,,,,,,,,,,,,,,,,,,,
27072954_12,27072954,12,2628.07,3508.47,8,9.6454,1,True,True,8.97927,24.583,-6.23243,flare_decay,False,True,True,True,True,True,1.64325,0.953837,1.96604e-07,0,True,True,True,True,True,True,True
27072954_13,27072954,13,2611.82,4026.11,16,13.1735,1,True,True,9.91207,166.128,3.20752,flare_decay,True,True,True,True,True,True,2.94826,0.950695,,,True,True,True,True,True,True,
27072954_14,27072954,14,2630.22,11899.7,1,19.8439,1,False,True,19.9996,88.8291,7.81854,flare_decay,True,True,True,True,True,True,1.49287,0.970762,,,True,False,True,True,,True,
27072954_15,27072954,15,2631.97,7486.81,1,12.4849,1,False,True,12.2379,23.1632,-3.81757,flare_decay,True,True,True,True,True,True,1.20827,1.05423,,,True,False,True,True,,True,
27072954_16,27072954,16,2615.06,2130.14,16,6.96984,0,True,,,,,,,,,,,,,,,,,,,,,,
27072954_17,27072954,17,2613.59,1457.14,24,5.1005,0,True,,,,,,,,,,,,,,,,,,,,,,
27072954_18,27072954,18,2611.59,3907.4,1,6.51594,0,False,,,,,,,,,,,,,,,,,,,,,,
27072954_19,27072954,19,2617.45,1332.29,24,4.66348,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_0,27107017,0,2612.2,50000,16,2.9404,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_1,27107017,1,2615.95,50000,16,2.9404,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_2,27107017,2,2615.36,50000,24,5.3176,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_3,27107017,3,2629.95,50000,16,2.9404,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_4,27107017,4,2610.33,50000,4,1.85761,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_5,27107017,5,2610.79,50000,2,0.381368,0,False,,,,,,,,,,,,,,,,,,,,,,
27107017_6,27107017,6,2621.34,50000,4,1.85761,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_7,27107017,7,2633.22,50000,1,0.264556,0,False,,,,,,,,,,,,,,,,,,,,,,
27107017_8,27107017,8,2635.83,50000,24,5.3176,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_9,27107017,9,2628.92,50000,24,5.3176,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_10,27107017,10,2631.93,50000,1,0.264556,0,False,,,,,,,,,,,,,,,,,,,,,,
27107017_11,27107017,11,2635.95,50000,8,2.65747,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_12,27107017,12,2615.74,50000,24,5.3176,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_13,27107017,13,2634.27,50000,4,1.85761,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_14,27107017,14,2610.25,50000,1,0.264556,0,False,,,,,,,,,,,,,,,,,,,,,,
27107017_15,27107017,15,2614.36,50000,24,5.3176,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_16,27107017,16,2630.95,50000,8,2.65747,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_17,27107017,17,2626.22,50000,4,1.85761,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_18,27107017,18,2616.54,50000,24,5.3176,0,True,,,,,,,,,,,,,,,,,,,,,,
27107017_19,27107017,19,2615.88,50000,8,2.65747,0,True,,,,,,,,,,,,,,,,,,,,,,
21031024_0,21031024,0,2628.07,897.452,8,4.64709,0,True,,,,,,,,,,,,,,,,,,,,,,
21031024_1,21031024,1,2610.68,3699.17,2,10.0886,1,False,True,10.7056,11.7746,-3.3326,flare_decay,True,True,True,True,True,True,0.525384,0.79626,,,True,False,True,True,,True,
21031024_2,21031024,2,2614.88,5925.47,2,16.1604,1,False,True,16.6378,60.8077,0.193054,flare_decay,True,True,True,True,False,True,0.528373,0.660698,,,True,False,True,False,,True,
21031024_3,21031024,3,2634.06,522.871,16,5.03452,0,True,,,,,,,,,,,,,,,,,,,,,,
21031024_4,21031024,4,2627.14,779.909,24,8.79873,0,True,,,,,,,,,,,,,,,,,,,,,,
21031024_5,21031024,5,2616.44,2009.61,24,22.6718,1,True,True,20.7368,50.163,-5.02825,flare_decay,True,True,True,True,True,True,0.910281,1.00401,,,True,True,True,True,True,True,
21031024_6,21031024,6,2619.53,2702.82,16,26.0244,1,True,True,24.2785,90.6925,-3.66223,flare_decay,True,True,True,True,True,True,0.801971,0.866652,,,True,True,True,True,True,True,
21031024_7,21031024,7,2621.13,21588.7,1,43.9894,1,False,True,47.4586,288.083,-23.6869,flare_decay,False,True,True,True,True,True,0.812821,0.940553,,,True,False,True,True,,True,
21031024_8,21031024,8,2628.01,4842.88,4,18.3757,1,False,True,17.2732,69.0819,3.46238,flare_decay,True,True,True,True,True,True,1.11452,0.938345,,,True,False,True,True,,True,
21031024_9,21031024,9,2633.84,3966.45,1,8.08209,1,False,True,8.34616,-3.85912,-7.04857,flare_decay,False,True,True,True,True,True,0.752335,0.819816,,,False,False,True,True,,True,
21031024_10,21031024,10,2619.31,375.718,24,4.23874,0,True,,,,,,,,,,,,,,,,,,,,,,
21031024_11,21031024,11,2626.88,4618.14,1,9.40997,1,False,True,8.08947,3.42211,-5.03349,flare_decay,False,True,True,True,True,True,0.765812,0.726992,,,False,False,True,True,,True,
21031024_12,21031024,12,2618.91,12336.2,2,33.6442,1,False,True,32.8191,223.043,-2.80829,flare_decay,True,True,True,True,True,True,1.17248,0.983979,,,True,False,True,True,,True,
21031024_13,21031024,13,2631.54,1289.62,2,3.51716,0,False,,,,,,,,,,,,,,,,,,,,,,
21031024_14,21031024,14,2614.81,2137.25,1,4.35488,0,False,,,,,,,,,,,,,,,,,,,,,,
21031024_15,21031024,15,2628.36,5850.21,8,30.2929,1,True,True,30.096,190.325,10.9189,flare_decay,True,True,True,True,True,True,1.25474,0.962456,,,True,True,True,True,True,True,
21031024_16,21031024,16,2618.03,2507.02,24,28.2835,1,True,True,28.0521,133.562,5.36713,flare_decay,True,True,True,True,True,True,0.692057,0.859681,,,True,True,True,True,True,True,
21031024_17,21031024,17,2615.15,370.327,24,4.17793,0,True,,,,,,,,,,,,,,,,,,,,,,
21031024_18,21031024,18,2612.93,809.015,16,7.78969,0,True,,,,,,,,,,,,,,,,,,,,,,
21031024_19,21031024,19,2626.26,1038.62,4,3.94091,0,False,,,,,,,,,,,,,,,,,,,,,,
21123653_0,21123653,0,2611.95,1002.82,16,5.94891,0,True,,,,,,,,,,,,,,,,,,,,,,
21123653_1,21123653,1,2617.2,10823.7,8,41.6804,1,True,True,39.4212,192.216,25.7162,flare_decay,True,True,True,True,True,True,0.4155,1.00958,,,True,True,True,True,True,True,
21123653_2,21123653,2,2632.5,3254.28,4,9.20394,1,False,True,10.3028,4.16958,-10.9963,flare_decay,False,True,False,True,True,False,0.199831,0.487442,,,False,True,True,False,,True,
