sector,t0,depth_ppm,duration_h,expected_snr,measured_snr,recovered,top_ranked,det_t0,det_depth_ppm,det_duration_h,n_events
21,1886.662573292531,50.0,4.0,0.734871916352317,2.024671183779338,False,False,nan,nan,nan,0
56,2838.30951609704,50.0,4.0,0.6672756664152704,2.521439570390263,False,False,nan,nan,nan,0
79,3457.964488124913,50.0,4.0,0.6580522418009838,1.6051729296774488,False,False,nan,nan,nan,0
85,3620.073074046536,50.0,4.0,0.6220471141343236,1.4966359702095298,False,False,nan,nan,nan,0
56,2839.803933414022,50.0,4.0,0.6672756664152704,2.0168772421494334,False,False,nan,nan,nan,0
81,3516.874529169692,50.0,4.0,0.8847908034440564,2.0783986075133,False,False,nan,nan,nan,1
26,2010.7810391773944,50.0,4.0,0.5720668407954814,2.0025244431467795,False,False,nan,nan,nan,0
49,2660.9683372060954,50.0,4.0,0.7808717642772889,2.370892313089596,False,False,nan,nan,nan,0
14,1704.3160072701673,50.0,4.0,0.5087151912873134,0.9843731051784771,False,False,nan,nan,nan,0
56,2829.0624235457867,50.0,4.0,0.6672756664152704,1.381491240464111,False,False,nan,nan,nan,0
40,2406.6977185912456,50.0,4.0,0.5132810153261708,0.5903847271496523,False,False,nan,nan,nan,0
40,2393.6115626452183,50.0,4.0,0.5132810153261708,1.9816472010638764,False,False,nan,nan,nan,0
73,3307.524407630919,50.0,4.0,0.7332277600388971,0.911709703345245,False,False,nan,nan,nan,0
20,1849.484759953386,50.0,4.0,0.5654939581388425,2.3741102775146303,False,False,nan,nan,nan,0
25,2001.783712093422,50.0,4.0,0.6723433410298952,0.682490361487555,False,False,nan,nan,nan,0
77,3418.6596829991363,50.0,4.0,0.7062557603602609,2.3791871362133414,False,False,nan,nan,nan,0
84,3605.5788928485576,50.0,4.0,0.5919976632586805,3.025949245928697,False,False,nan,nan,nan,0
40,2393.587951442272,50.0,4.0,0.5132810153261708,2.378131419406533,False,False,nan,nan,nan,0
59,2934.880185847211,50.0,4.0,0.8155611661353961,1.8023341804376078,False,False,nan,nan,nan,0
86,3645.511556705973,50.0,4.0,0.8349492192306266,0.90157025580928,False,False,nan,nan,nan,0
24,1956.742724845838,50.0,4.0,0.7593988449288187,2.979074644007612,False,False,nan,nan,nan,0
21,1886.2250713421058,50.0,4.0,0.734871916352317,1.1771751441823797,False,False,nan,nan,nan,0
56,2835.5276104609316,50.0,4.0,0.6672756664152704,2.406159082703297,False,False,nan,nan,nan,0
40,2414.219939846982,50.0,4.0,0.5132810153261708,2.354233223742306,False,False,nan,nan,nan,0
53,2764.3697575714923,50.0,4.0,0.42269182199107475,0.9106158152532079,False,False,nan,nan,nan,0
85,3619.8355778520204,50.0,4.0,0.6220471141343236,2.200036798069146,False,False,nan,nan,nan,0
23,1953.880178083986,50.0,4.0,0.8267308085122185,0.9965984747319234,False,False,nan,nan,nan,0
60,2944.9370566358552,50.0,4.0,0.921809982687052,2.5737266258433866,False,False,nan,nan,nan,0
60,2948.7801023873567,50.0,4.0,0.921809982687052,2.7768880711179564,False,False,nan,nan,nan,0
83,3566.025430059201,50.0,4.0,0.8715644755948008,3.1219788033134024,False,False,nan,nan,nan,0
86,3661.873876332131,50.0,4.0,0.8349492192306266,2.0620221104197367,False,False,nan,nan,nan,0
22,1904.0196720246545,50.0,4.0,0.6434452110961884,1.3004973382450122,False,False,nan,nan,nan,0
55,2798.240535264525,50.0,4.0,0.6361642405856217,2.0509210657397863,False,False,nan,nan,nan,0
40,2402.526880209345,50.0,4.0,0.5132810153261708,2.5920328455628403,False,False,nan,nan,nan,0
85,3635.9186499962457,50.0,4.0,0.6220471141343236,-0.07452546651208342,False,False,nan,nan,nan,0
21,1894.9820809148282,50.0,4.0,0.734871916352317,2.5376656333363266,False,False,nan,nan,nan,0
18,1808.797701439981,50.0,4.0,0.6186388197830506,1.6592325417221159,False,False,nan,nan,nan,0
81,3529.8341853180514,50.0,8.0,1.1424450555086048,2.2510989405232733,False,False,nan,nan,nan,0
24,1979.548664158438,50.0,8.0,1.0427103221298533,3.0043576183479708,False,False,nan,nan,nan,0
20,1856.9083495624684,50.0,8.0,0.6356792925154037,1.3426085337782376,False,False,nan,nan,nan,0
53,2751.6085779484592,50.0,8.0,0.492219201853357,1.8542058396915917,False,False,nan,nan,nan,0
14,1702.0826904894336,50.0,8.0,0.607959471902125,1.8145732325120214,False,False,nan,nan,nan,0
41,2437.9587181577585,50.0,8.0,0.9292485180287201,2.3978242296324748,False,False,nan,nan,nan,0
51,2702.152386143872,50.0,8.0,1.0754393696054725,2.6043925018431264,False,False,nan,nan,nan,0
82,3535.773030524614,50.0,8.0,0.8443119020642528,2.2373523558499224,False,False,nan,nan,nan,0
77,3419.01385636884,50.0,8.0,0.796928048896106,1.8419061924988205,False,False,nan,nan,nan,0
50,2673.5866049616834,50.0,8.0,0.8418990296056553,1.110541271998901,False,False,nan,nan,nan,0
